url,brand,slug,priceCurrency,price,title,description,right-side-img,left-side-img,front-both-img
https://www.highsnobiety.com/en-us/shop/product/on-cloudultra-exclusive-flame-storm,On,on-cloudultra-exclusive-flame-storm,USD,105.0,On – Cloudultra Exclusive Flame/Storm,"A trail running shoe engineered for cushioning and comfort, the Cloudultra is made to withstand long-distance runs on any terrain. The sneaker is engineered with a breathable two-layer sandwich mesh upper that is joined by lightweight TPU for added durability. Moving down to the sole unit, two stacked layers of Helion superfoam along with two layers of CloudTec deliver superior cushioning and long-term comfort. Just over a decade into existence, On is taking huge strides to establish itself beyond its core audience of avid runners. The Swiss performance brand has built a reputation for reliable — and fast — running shoes since its inception in 2010 and is steadily becoming a brand to look out for in the lifestyle sector because of it. It is winning over new runners and sneakerheads alike, thanks to its supreme comfort and technology, as shown in the Cloudultra.",data/highsnobiety/On/on-cloudultra-exclusive-flame-storm-right-side-img.jpg,data/highsnobiety/On/on-cloudultra-exclusive-flame-storm-left-side-img.jpg,data/highsnobiety/On/on-cloudultra-exclusive-flame-storm-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/on-cloudvista-waterproof-metal-denim,On,on-cloudvista-waterproof-metal-denim,USD,100.0,On – Cloudvista Waterproof Metal/Denim,"The Cloudvista is a lightweight trail running shoe engineered for short to middle distances. The lightest model from On’s catalog of trail runners, the sneaker is focused on comfort and agility. In the sole unit, the brand combines Helion superfoam with CloudTec for superior comfort, while Missiongrip keeps your feet firmly on the ground. Plus, the silhouette has been made waterproof for those days when the great outdoors confronts you with adverse weather conditions. Just over a decade into its existence, On is taking huge strides to establish itself beyond its core audience of avid runners. The Swiss performance brand has built a reputation for reliable — and fast — running shoes since its inception in 2010 and is steadily becoming a brand to look out for in the lifestyle sector because of it. It is winning over new runners and sneakerheads alike, thanks to its supreme comfort and technology, as shown in the Cloudvista.",data/highsnobiety/On/on-cloudvista-waterproof-metal-denim-right-side-img.jpg,data/highsnobiety/On/on-cloudvista-waterproof-metal-denim-left-side-img.jpg,data/highsnobiety/On/on-cloudvista-waterproof-metal-denim-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/salomon-pulsar-advanced-vanila-feather-grey,Salomon,salomon-pulsar-advanced-vanila-feather-grey,USD,102.5,Salomon – PULSAR ADVANCED Vanila/Feather Grey,"The Pulsar Advanced is a lightweight, responsive shoe designed for fluid motion. It is made using a blend of natural fibers and highly resistant synthetic yarn to give the silhouette structure and durability whether you’re logging miles or simply wandering around town. Around the base of the sneaker you will find a wrap of leather that protects both sides of the foot. The midsole then features responsive energyFOAM that delivers long-lasting cushioning and bouncy energy return. Underneath, Salomon incorporates its Road Contagrip rubber outsole with flat, wide lugs for grip on flat, hard surfaces, as the shoe is engineered for road running.",data/highsnobiety/Salomon/salomon-pulsar-advanced-vanila-feather-grey-right-side-img.jpg,data/highsnobiety/Salomon/salomon-pulsar-advanced-vanila-feather-grey-left-side-img.jpg,data/highsnobiety/Salomon/salomon-pulsar-advanced-vanila-feather-grey-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/salomon-pulsar-advanced-black-black-pewter,Salomon,salomon-pulsar-advanced-black-black-pewter,USD,102.5,Salomon – PULSAR ADVANCED Black/Black/Pewter,"The Pulsar Advanced is a lightweight, responsive shoe designed for fluid motion. It is made using a blend of natural fibers and highly resistant synthetic yarn to give the silhouette structure and durability whether you’re logging miles or simply wandering around town. Around the base of the sneaker you will find a wrap of leather that protects both sides of the foot. The midsole then features responsive energyFOAM that delivers long-lasting cushioning and bouncy energy return. Underneath, Salomon incorporates its Road Contagrip rubber outsole with flat, wide lugs for grip on flat, hard surfaces, as the shoe is engineered for road running.",data/highsnobiety/Salomon/salomon-pulsar-advanced-black-black-pewter-right-side-img.jpg,data/highsnobiety/Salomon/salomon-pulsar-advanced-black-black-pewter-left-side-img.jpg,data/highsnobiety/Salomon/salomon-pulsar-advanced-black-black-pewter-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/converse-drkshdw-turbodrk-chuck-70-laceless-hi-pink,Converse x DRKSHDW,converse-drkshdw-turbodrk-chuck-70-laceless-hi-pink,USD,111.0,Converse x DRKSHDW – TURBODRK Chuck 70 Laceless Hi Pink,"Many have collaborated on this silhouette over the years, but none have reimagined the Chuck 70 quite like Rick Owens. Created under Owens’ DRKSHDW sub-label, the TURBODRK Chuck 70 emerges featuring a premium cotton canvas upper, boasting all-new design details such as an elongated tongue that emphasizes the distinct style of classic Chucks and a square toe that serves as its true standout feature. A ​​custom DRKSHDW license plate and a wraparound TURBODRK woven label are then implemented to make sure people know you’re repping the Lord of Darkness. For this particular pair, the laces are optional, too, as the stretchy and secure internal construction ensures you stay locked in with or without them.",data/highsnobiety/Converse x DRKSHDW/converse-drkshdw-turbodrk-chuck-70-laceless-hi-pink-right-side-img.jpg,data/highsnobiety/Converse x DRKSHDW/converse-drkshdw-turbodrk-chuck-70-laceless-hi-pink-left-side-img.jpg,data/highsnobiety/Converse x DRKSHDW/converse-drkshdw-turbodrk-chuck-70-laceless-hi-pink-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/converse-drkshdw-turbodrk-chuck-70-laceless-hi-brown,Converse x DRKSHDW,converse-drkshdw-turbodrk-chuck-70-laceless-hi-brown,USD,111.0,Converse x DRKSHDW – TURBODRK Chuck 70 Laceless Hi Brown,"Many have collaborated on this silhouette over the years, but none have reimagined the Chuck 70 quite like Rick Owens. Created under Owens’ DRKSHDW sub-label, the TURBODRK Chuck 70 emerges featuring a premium cotton canvas upper, boasting all-new design details such as an elongated tongue that emphasizes the distinct style of classic Chucks and a square toe that serves as its true standout feature. A ​​custom DRKSHDW license plate and a wraparound TURBODRK woven label are then implemented to make sure people know you’re repping the Lord of Darkness. For this particular pair, the laces are optional, too, as the stretchy and secure internal construction ensures you stay locked in with or without them.",data/highsnobiety/Converse x DRKSHDW/converse-drkshdw-turbodrk-chuck-70-laceless-hi-brown-right-side-img.jpg,data/highsnobiety/Converse x DRKSHDW/converse-drkshdw-turbodrk-chuck-70-laceless-hi-brown-left-side-img.jpg,data/highsnobiety/Converse x DRKSHDW/converse-drkshdw-turbodrk-chuck-70-laceless-hi-brown-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/converse-trek-chuck-70-beige,Converse,converse-trek-chuck-70-beige,USD,132.0,Converse – Trek Chuck 70 Beige,"Drawing inspiration from the great outdoors, the Trek Chuck 70 is geared towards comfort and style on trails. The model is an upgraded take on a footwear icon, blending the very best of the Chuck Taylor with premium craftsmanship and high-quality materials. The upper is executed in premium waxed canvas, with a higher rubber sidewall designed to protect against wind and weather. Optimized cushioning is incorporated for all-day comfort and support, while a nubbed outsole improves traction on various surfaces. Traditional details remain, including a heel logo from the ‘70s as a nod to the Chuck Taylor legacy.",data/highsnobiety/Converse/converse-trek-chuck-70-beige-right-side-img.jpg,data/highsnobiety/Converse/converse-trek-chuck-70-beige-left-side-img.jpg,data/highsnobiety/Converse/converse-trek-chuck-70-beige-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-bb650rce-white,New Balance,new-balance-bb650rce-white,USD,129.5,New Balance – BB650RCE White,"A high-top counterpart to New Balance’s wildly popular 550, the 650 combines 1980s on-court design with supportive features. The shoe delivers a streamlined, ready-to-wear look, featuring a classic leather upper with a perforated leather overlay and a puff and stitch collar that serves as a subtle reinterpretation of molded foam construction. The brand’s iconic N logo then tags the pair on the sides, as additional NB iconography emerges throughout including at the midsole, tongue, and heel.",data/highsnobiety/New Balance/new-balance-bb650rce-white-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-bb650rce-white-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-bb650rce-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/adidas-andre-saraiva-stan-smith-white-green,Adidas,adidas-andre-saraiva-stan-smith-white-green,USD,60.0,Adidas – André Saraiva Stan Smith White/Green,"adidas taps Swedish-French artist André Saraiva for a new playful take on the iconic Stan Smith. Arriving in the classic white and green colorway, the adi favorite is dressed in smooth leather on the upper, which is decorated with Saraiva artwork throughout. A reinterpretation of the signature Stan Smith logo emerges at the tongue, while adidas Trefoil and complementary Saraiva branding are applied to the heel. ",data/highsnobiety/Adidas/adidas-andre-saraiva-stan-smith-white-green-right-side-img.jpg,data/highsnobiety/Adidas/adidas-andre-saraiva-stan-smith-white-green-left-side-img.jpg,data/highsnobiety/Adidas/adidas-andre-saraiva-stan-smith-white-green-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/adidas-orketro-aluminum-white,Adidas,adidas-orketro-aluminum-white,USD,82.5,Adidas – Orketro Aluminum/White,"The Orketro is an unapologetic design expressly based on ‘90s runners, drawing from an era of bold and limitless imagination. Equal parts eye-catching and comfortable, the low-top silhouette is made with Adiprene cushioning in the midsole to ensure superior cushioning at impact. Flame-like overlays and asymmetrical lines bring a contemporary look to the sneaker, which is branded with inverted Three Stripes and adidas’ signature Trefoil logo at the tongue.",data/highsnobiety/Adidas/adidas-orketro-aluminum-white-right-side-img.jpg,data/highsnobiety/Adidas/adidas-orketro-aluminum-white-left-side-img.jpg,data/highsnobiety/Adidas/adidas-orketro-aluminum-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/salomon-acs-pro-peat-beluga-vintage-khaki,Salomon,salomon-acs-pro-peat-beluga-vintage-khaki,USD,215.0,Salomon – ACS Pro Peat/Beluga/Vintage Khaki,"Salomon’s latest must-have sneaker immediately takes us back to the early 2000s. Coming from the brand’s Advanced line, the ACS Pro Advanced may look familiar to some — that’s because it’s designed as a retro release of the decades-old GCS Pro. The new and improved silhouette draws heavily from Salomon’s archetypal technical footwear, all while boasting functional, modernized upgrades that have it primed and ready for daily wear. The trainer’s synthetic and mesh upper is outfitted with strategically placed openings on both sides to optimize airflow, as the brand’s signature Agile Chassis System is implemented to help stabilize your stride each step of the way. Other familiar Salomon details include speed laces and a Contagrip rubber outsole that enhances grip.",data/highsnobiety/Salomon/salomon-acs-pro-peat-beluga-vintage-khaki-right-side-img.jpg,data/highsnobiety/Salomon/salomon-acs-pro-peat-beluga-vintage-khaki-left-side-img.jpg,data/highsnobiety/Salomon/salomon-acs-pro-peat-beluga-vintage-khaki-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/salomon-xt-4-og-vanilla-ice-fiery-red-wht,Salomon,salomon-xt-4-og-vanilla-ice-fiery-red-wht,USD,205.0,Salomon – XT-4 OG Vanilla Ice/Fiery Red/Wht,"Salomon S/LAB products are geared towards protecting trail runners and helping better adapt to the surrounding terrain. The XT-4 adheres to this design philosophy as it is primed and ready for all-terrain adventure with its lightweight and streamlined construction and aggressive lug design on the Contagrip outsole that ensures superior traction on virtually any surface. While out for longer distances, the shoe’s full-length Agile Chassis System gives you the stability to tackle the toughest trails. Known for its progressive design and captivating colorways, the XT-4 isn’t solely for mountain wear, however. The trail runner has also been adopted by streetwear enthusiasts as a favorite for urban exploration, too.",data/highsnobiety/Salomon/salomon-xt-4-og-vanilla-ice-fiery-red-wht-right-side-img.jpg,data/highsnobiety/Salomon/salomon-xt-4-og-vanilla-ice-fiery-red-wht-left-side-img.jpg,data/highsnobiety/Salomon/salomon-xt-4-og-vanilla-ice-fiery-red-wht-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/converse-run-star-motion-cx-platform-beach-stone,Converse,converse-run-star-motion-cx-platform-beach-stone,USD,93.0,Converse – Run Star Motion CX Platform Beach Stone,"Converse’s Run Star Motion is as futuristic a reimagining of classic Chucks. Primed and ready to take your style to new heights, the bold silhouette is characterized by its elevated stance, outfitted with CX foam to deliver next-level comfort with each step. Designed to reflect the energy of city streets, the Run Star Motion draws attention with its playful, distorted lines that are built for future movement. The upper is a direct nod to classic Converse design, while the sneaker’s wavy platform and sculptural traction lugs keep you elevated and provide you with superior grip day in and day out.",data/highsnobiety/Converse/converse-run-star-motion-cx-platform-beach-stone-right-side-img.jpg,data/highsnobiety/Converse/converse-run-star-motion-cx-platform-beach-stone-left-side-img.jpg,data/highsnobiety/Converse/converse-run-star-motion-cx-platform-beach-stone-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-m2002rdl-driftwood,New Balance,new-balance-m2002rdl-driftwood,USD,157.25,New Balance – M2002RDL Driftwood,"A remastered version of the 2002, the 2002R burst onto the scene in 2020 in celebration of the OG silhouette’s tenth anniversary. This isn’t a retro, though, per New Balance’s insistence — instead, the 2002R is outfitted with modern performance upgrades that welcome it to a new era. The mixed-material upper of the original 2002 is still in play, paired with the sole unit of the 860v2. Sleek curves and strategically placed cutouts give the 2002R a more futuristic look, while it retains classic New Balance details. A lifestyle shoe, the 2002R is equipped with the brand’s ABZORB cushioning in the midsole and N-ergy shock absorbing outsole for comfort amid all-day wear. It may not be a running-specific shoe like the OG 2002, but the 2002R can more than handle rigorous use on a daily basis, especially thanks to GORE-TEX waterproof fabric that protects from wind, rain, and water.",data/highsnobiety/New Balance/new-balance-m2002rdl-driftwood-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-m2002rdl-driftwood-left-side-img.jpeg,data/highsnobiety/New Balance/new-balance-m2002rdl-driftwood-front-both-img.jpeg
https://www.highsnobiety.com/en-us/shop/product/converse-fragment-weapon-mid-white-sport-royal-black,Converse x Fragment,converse-fragment-weapon-mid-white-sport-royal-black,USD,93.0,Converse x Fragment – Weapon Mid White/Sport Royal/Black,"Hiroshi Fujiwara brings classic colorblocking inspired by Converse’s court heritage to the Weapon Mid. A nod to the silhouette’s court origins, the sport-inspired colorway adheres to the designer’s minimalist approach, as the limited edition sneaker is executed in premium leather on the upper, with terry cloth lining. The original Converse Weapon woven label is applied to the tongue, while additional branding emerges throughout, including a fragment design logo debossed at the lateral heel cap.",data/highsnobiety/Converse x Fragment/converse-fragment-weapon-mid-white-sport-royal-black-right-side-img.jpg,data/highsnobiety/Converse x Fragment/converse-fragment-weapon-mid-white-sport-royal-black-left-side-img.jpg,data/highsnobiety/Converse x Fragment/converse-fragment-weapon-mid-white-sport-royal-black-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/converse-herringbone-one-star-pro-ox-moms-potato-salad-egret-oat-milk,Converse x Herringbone,converse-herringbone-one-star-pro-ox-moms-potato-salad-egret-oat-milk,USD,60.0,Converse x Herringbone – One Star Pro Ox Mom’s Potato Salad/Egret/Oat Milk,"An iconic Converse silhouette, the One Star was introduced in 1974. Over the years, the classic low-top has been released in a slew of colorways and material executions, as we now have a more modern take on the beloved sneaker. This particular pair showcases a light-colored canvas herringbone upper. The signature star is of course present at each side in the form of a detailed cut-out.",data/highsnobiety/Converse x Herringbone/converse-herringbone-one-star-pro-ox-moms-potato-salad-egret-oat-milk-right-side-img.jpg,data/highsnobiety/Converse x Herringbone/converse-herringbone-one-star-pro-ox-moms-potato-salad-egret-oat-milk-left-side-img.jpg,data/highsnobiety/Converse x Herringbone/converse-herringbone-one-star-pro-ox-moms-potato-salad-egret-oat-milk-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/converse-herringbone-chuck-70-hi-grassy-alligator-friend-oat-milk,Converse x Herringbone,converse-herringbone-chuck-70-hi-grassy-alligator-friend-oat-milk,USD,66.0,Converse x Herringbone – Chuck 70 Hi Grassy/Alligator Friend,"No matter the current trend, the Chuck 70 never goes out of style. Recently, the iconic Converse silhouette has been updated with modern details that improve the overall design and simultaneously celebrate the original model. Minor changes include a heavier canvas, vintage stitching, slightly higher rubber foxing, more substantial rubber toe cap, and advanced cushioning in the midsole that enhances comfort. Still, the Chuck 70 looks like the same classic shoe from decades ago.",data/highsnobiety/Converse x Herringbone/converse-herringbone-chuck-70-hi-grassy-alligator-friend-oat-milk-right-side-img.jpg,data/highsnobiety/Converse x Herringbone/converse-herringbone-chuck-70-hi-grassy-alligator-friend-oat-milk-left-side-img.jpg,data/highsnobiety/Converse x Herringbone/converse-herringbone-chuck-70-hi-grassy-alligator-friend-oat-milk-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/converse-herringbone-chuck-70-ox-engine-smoke-toad-beach-stone,Converse x Herringbone,converse-herringbone-chuck-70-ox-engine-smoke-toad-beach-stone,USD,63.0,Converse x Herringbone – Chuck 70 Ox Engine Smoke/Toad,"No matter the current trend, the Chuck 70 never goes out of style. Recently, the iconic Converse silhouette has been updated with modern details that improve the overall design and simultaneously celebrate the original model. Minor changes include a heavier canvas, vintage stitching, slightly higher rubber foxing, more substantial rubber toe cap, and advanced cushioning in the midsole that enhances comfort. Still, the Chuck 70 looks like the same classic shoe from decades ago.",data/highsnobiety/Converse x Herringbone/converse-herringbone-chuck-70-ox-engine-smoke-toad-beach-stone-right-side-img.jpg,data/highsnobiety/Converse x Herringbone/converse-herringbone-chuck-70-ox-engine-smoke-toad-beach-stone-left-side-img.jpg,data/highsnobiety/Converse x Herringbone/converse-herringbone-chuck-70-ox-engine-smoke-toad-beach-stone-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/hoka-clifton-l-suede-beige,HOKA,hoka-clifton-l-suede-beige,USD,185.0,HOKA – CLIFTON L SUEDE,"One of HOKA’s most beloved silhouettes, the Clifton is now available in an everyday iteration that has significant street appeal. The Clifton L arrives in a neutral in-house colorway that’s easy to match, featuring a premium suede upper with neutral lasts and a 3M reflective stripe. Combining signature HOKA cushioning and geometry to deliver a lightweight ride, it’s engineered with an EVA footbed for all-day wear, as well as the brand’s early stage Meta-Rocker for a noticeably smooth transition each step of the way. While more than capable of handling light workouts, this casual trainer is designed specifically for downtime, with a monochromatic look that blends design and cutting-edge performance.",data/highsnobiety/HOKA/hoka-clifton-l-suede-beige-right-side-img.jpg,data/highsnobiety/HOKA/hoka-clifton-l-suede-beige-left-side-img.jpg,data/highsnobiety/HOKA/hoka-clifton-l-suede-beige-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/hoka-m-bondi-8-white,HOKA,hoka-m-bondi-8-white,USD,185.0,HOKA – M BONDI 8 White,"A HOKA mainstay, the Bondi is back in its eighth iteration, reworked with softer, lighter foams and an all-new extended heel. The sneaker is designed for everyday use, whether walking, running, or wearing casually, featuring a breathable engineered mesh upper and a rear crash pad that delivers an incredibly soft and balanced ride. The Durabrasion rubber outsole is then engineered with zonal rubber placements to reduce the overall weight of the shoe. Arriving in a clean all-white colorway, you’re sure to reach for the new Bondi 8 over and over again.",data/highsnobiety/HOKA/hoka-m-bondi-8-white-right-side-img.jpg,data/highsnobiety/HOKA/hoka-m-bondi-8-white-left-side-img.jpg,data/highsnobiety/HOKA/hoka-m-bondi-8-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/reebok-milk-makeup-club-c-85-vegan-vintage-chalk-vector-red-core-black,Reebok x Milk Makeup,reebok-milk-makeup-club-c-85-vegan-vintage-chalk-vector-red-core-black,USD,55.0,Reebok x Milk Makeup – Club C 85 Vegan Vintage Chalk/Vector Red/Core Black,"The Club C 85 is a no-frills Reebok icon that’s been a favorite in fashion circles for decades. This particular pair is made in collaboration with Milk Makeup and draws inspiration from the equipment room at Milk Studios, a place where functional footwear is a must. Built for work and play, the sneaker is designed with signature details including bold red colorblocking and a hidden milk logo.",data/highsnobiety/Reebok x Milk Makeup/reebok-milk-makeup-club-c-85-vegan-vintage-chalk-vector-red-core-black-right-side-img.jpg,data/highsnobiety/Reebok x Milk Makeup/reebok-milk-makeup-club-c-85-vegan-vintage-chalk-vector-red-core-black-left-side-img.jpg,data/highsnobiety/Reebok x Milk Makeup/reebok-milk-makeup-club-c-85-vegan-vintage-chalk-vector-red-core-black-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/saucony-3d-grid-hurricane-green-cream,Saucony,saucony-3d-grid-hurricane-green-cream,USD,87.5,Saucony – 3D Grid Hurricane Green/Cream,"Past meets present with this updated version of the 3D Grid Hurricane. Saucony launched the sneaker back in 1997 and has since breathed new life into the silhouette, all while incorporating signature design elements to ensure authenticity. The pair is made with the original refined mesh and premium full grain leathers and outfitted with modernized Grid technology.",data/highsnobiety/Saucony/saucony-3d-grid-hurricane-green-cream-right-side-img.jpg,data/highsnobiety/Saucony/saucony-3d-grid-hurricane-green-cream-left-side-img.jpg,data/highsnobiety/Saucony/saucony-3d-grid-hurricane-green-cream-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/saucony-progrid-triumph-4-yellow-silver,Saucony,saucony-progrid-triumph-4-yellow-silver,USD,156.0,Saucony – ProGrid Triumph 4 Yellow/Silver,"Saucony is reintroducing the ProGrid Triumph 4 in a major way, as the 2000s runner is back with the same key details as when it first launched years ago. Catering to those who appreciate both style and technology, the resurgent sneaker fuses performance with lifestyle functionality, featuring an open mesh base with premium leather overlays and a medial panel packed with Arch-lock technology. ProGrid tooling is used on the midsole to ensure a comfy ride each time you step out.",data/highsnobiety/Saucony/saucony-progrid-triumph-4-yellow-silver-right-side-img.jpg,data/highsnobiety/Saucony/saucony-progrid-triumph-4-yellow-silver-left-side-img.jpg,data/highsnobiety/Saucony/saucony-progrid-triumph-4-yellow-silver-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/saucony-progrid-triumph-4-black-silver,Saucony,saucony-progrid-triumph-4-black-silver,USD,156.0,Saucony – ProGrid Triumph 4 Black/Silver,"Saucony is reintroducing the ProGrid Triumph 4 in a major way, as the 2000s runner is back with the same key details as when it first launched years ago. Catering to those who appreciate both style and technology, the resurgent sneaker fuses performance with lifestyle functionality, featuring an open mesh base with premium leather overlays and a medial panel packed with Arch-lock technology. ProGrid tooling is used on the midsole to ensure a comfy ride each time you step out.",data/highsnobiety/Saucony/saucony-progrid-triumph-4-black-silver-right-side-img.jpg,data/highsnobiety/Saucony/saucony-progrid-triumph-4-black-silver-left-side-img.jpg,data/highsnobiety/Saucony/saucony-progrid-triumph-4-black-silver-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/saucony-3d-grid-hurricane-grey-cream,Saucony,saucony-3d-grid-hurricane-grey-cream,USD,87.5,Saucony – 3D Grid Hurricane Grey/Cream,"Past meets present with this updated version of the 3D Grid Hurricane. Saucony launched the sneaker back in 1997 and has since breathed new life into the silhouette, all while incorporating signature design elements to ensure authenticity. The pair is made with the original refined mesh and premium full grain leathers and outfitted with modernized Grid technology.",data/highsnobiety/Saucony/saucony-3d-grid-hurricane-grey-cream-right-side-img.jpg,data/highsnobiety/Saucony/saucony-3d-grid-hurricane-grey-cream-left-side-img.jpg,data/highsnobiety/Saucony/saucony-3d-grid-hurricane-grey-cream-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/saucony-3d-grid-hurricane-brown-rust,Saucony,saucony-3d-grid-hurricane-brown-rust,USD,92.5,Saucony – 3D Grid Hurricane Brown/Rust,"Past meets present with this updated version of the 3D Grid Hurricane. Saucony launched the sneaker back in 1997 and has since breathed new life into the silhouette, all while incorporating signature design elements to ensure authenticity. The pair is made with the original refined mesh and premium full grain leathers and outfitted with modernized Grid technology.",data/highsnobiety/Saucony/saucony-3d-grid-hurricane-brown-rust-right-side-img.jpg,data/highsnobiety/Saucony/saucony-3d-grid-hurricane-brown-rust-left-side-img.jpg,data/highsnobiety/Saucony/saucony-3d-grid-hurricane-brown-rust-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/mizuno-wave-rider-10-white,Mizuno,mizuno-wave-rider-10-white,USD,105.0,Mizuno – Wave Rider 10 White,"Introduced to the Market in 1997, the Wave Rider is a true road icon, with this particular model celebrating the 10th iteration in the series. It was originally designed for neutral runners looking for a more cushioned and responsive ride, although in years since, it has become a popular lifestyle option. Executed in predominantly neutral colors that cater to effortless matching, the Wave Rider 10 boasts an AirMesh upper for superior feel, breathability, and comfort. Below, Mizuno’s Wave plate is incorporated to ensure a stable ride and improve overall cushioning. The sneaker’s Intercool ventilation system is designed to reduce heat and humidity build-up during activity, making this an ideal walking-around shoe fit for daily wear. ",data/highsnobiety/Mizuno/mizuno-wave-rider-10-white-right-side-img.jpg,data/highsnobiety/Mizuno/mizuno-wave-rider-10-white-left-side-img.jpg,data/highsnobiety/Mizuno/mizuno-wave-rider-10-white-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/adidas-orketro-white-silver,Adidas,adidas-orketro-white-silver,USD,82.5,Adidas – Orketro White/Silver,"The Orketro is an unapologetic design expressly based on ‘90s runners, drawing from an era of bold and limitless imagination. Equal parts eye-catching and comfortable, the low-top silhouette is made with Adiprene cushioning in the midsole to ensure superior cushioning at impact. Flame-like overlays and asymmetrical lines bring a contemporary look to the sneaker, which is branded with inverted Three Stripes and adidas’ signature Trefoil logo at the tongue.",data/highsnobiety/Adidas/adidas-orketro-white-silver-right-side-img.jpg,data/highsnobiety/Adidas/adidas-orketro-white-silver-left-side-img.jpg,data/highsnobiety/Adidas/adidas-orketro-white-silver-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/veja-v-15-chrome-free-leather-white-pierre-sahara,VEJA,veja-v-15-chrome-free-leather-white-pierre-sahara,USD,97.5,VEJA – V-15 Chrome-Free Leather White/Pierre/Sahara,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the V-15 showcase a clean aesthetic and can easily be dressed up or down to adhere to all types of occasions. This particular pair features a chrome-free leather upper with chrome-free leather and suede panels. The signature V logo on the side is executed in Amazonian rubber, which is also used to make up the insole and outsole. Additional iconography emerges atop the tongue, as the shoe comes complete with organic cotton laces.",data/highsnobiety/VEJA/veja-v-15-chrome-free-leather-white-pierre-sahara-right-side-img.jpg,data/highsnobiety/VEJA/veja-v-15-chrome-free-leather-white-pierre-sahara-left-side-img.jpg,data/highsnobiety/VEJA/veja-v-15-chrome-free-leather-white-pierre-sahara-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/veja-campo-chrome-free-leather-white-matcha,VEJA,veja-campo-chrome-free-leather-white-matcha,USD,132.0,VEJA – Campo Chrome-Free Leather White/Matcha,"Veja sneakers are characterized by eco-conscious construction from innovative materials. Styles like the Campo showcase a clean aesthetic and can easily be dressed up or down to adhere to all types of occasions. This particular pair features a chrome-free leather upper with chrome-free leather and suede panels. Amazonian rubber and recycled materials are used to make up the insole and outsole, as the sneaker is finished with logo detailing on the side, tongue, and heel.",data/highsnobiety/VEJA/veja-campo-chrome-free-leather-white-matcha-right-side-img.jpg,data/highsnobiety/VEJA/veja-campo-chrome-free-leather-white-matcha-left-side-img.jpg,data/highsnobiety/VEJA/veja-campo-chrome-free-leather-white-matcha-front-both-img.jpg
https://www.highsnobiety.com/en-us/shop/product/new-balance-urainac-marblehead,New Balance,new-balance-urainac-marblehead,USD,92.5,New Balance – URAINAC Marblehead,"New Balance’s iconic trail boot, the Rainier, is back in color schemes and material executions that draw from the brand’s 1980s archives. Equally stylish and functional to deliver sporty style to both outdoor and everyday activities, the boot is dressed in premium leather and textile on the upper, while a lightweight EVA bottom sits below, leading to a Vibram outsole that offers superior grip on various terrain. The collar and heel are padded to ensure optimal comfort, as D-ring eyelets nod to classic hiking boots, and a debossed NB logo brings authenticity to the New Balance design.",data/highsnobiety/New Balance/new-balance-urainac-marblehead-right-side-img.jpg,data/highsnobiety/New Balance/new-balance-urainac-marblehead-left-side-img.jpg,data/highsnobiety/New Balance/new-balance-urainac-marblehead-front-both-img.jpg
