brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Nike,LEBRON XX EP GUAVA ICEBLUE LIGHTNING-EMERALD RISE,"₹ 19,295.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.110 KG,shoe,1 Pair,Superkicks India Pvt. Ltd.,DV9089-801,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. The LeBron XX (or LeBron 20) is unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. This version is made for outdoor courts with extra-durable rubber outsole.Pink Diamond StatusLike LeBron early in his career, pink diamonds undergo enormous amounts of pressure during formation, only to flourish in the end. We took inspiration from the rose-colored hue and added it to his growing number of accolades to signify that pressure can bust pipes—or make championship rings.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A bottom-loaded Zoom Air unit in the heel adds cushioning.Breathable Up TopThe airy, breathable fabric on the upper is made of a dimensional knit mesh that’s lightweight, yet durable and contained.All Game FreshnessSoft, responsive, full-length Cushlon foam helps you stay fresh and fast all game long.Sturdy and StrongA carbon fiber midfoot plate helps keep you steady and sturdy.More Details  Forefoot support wrap wedge Sphere liner collar Metal eyelets",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-xx-ep-guava-ice-blue-lightning-emerald-rise,data/raw/superkicks/men-basketball-sneakers/images/nike/lebron xx ep guava iceblue lightning-emerald rise,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/lebron xx ep guava iceblue lightning-emerald rise,
Nike,LEBRON XX EP LASER ORANGERACER BLUE-HYPER PINK-WHITE,"₹ 18,395.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DJ5422-801,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. It’s unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. This version is made for outdoor court use with its extra-durable rubber outsole.Pink Diamond StatusLike LeBron early in his career, pink diamonds undergo enormous amounts of pressure during formation, only to flourish in the end. We took inspiration from the rose-colored hue and added it to his growing number of accolades to signify that pressure can bust pipes—or make championship rings.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A bottom-loaded Zoom Air unit in the heel adds cushioning.Breathable Up TopThe airy, breathable fabric on the upper is made of a dimensional knit mesh that’s lightweight, yet durable and contained.Sturdy and StrongA carbon fiber midfoot plate helps keep you steady and sturdy.More Details  Forefoot support wrap wedge Sphere liner collar Metal eyelets Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/leborn-james-leborn-xx-ep-laser-orange-racer-blue-hyper-pink-white,data/raw/superkicks/men-basketball-sneakers/images/nike/lebron xx ep laser orangeracer blue-hyper pink-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/lebron xx ep laser orangeracer blue-hyper pink-white,
Jordan,AIR JORDAN 5 RETRO SE CRAFT LT OREWOOD BRNSAFETY ORANGE-FLAT PEWTER,"₹ 16,787.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,shoe,1 Pair,Superkicks India Pvt. Ltd.,FD9222-180,"Bring some pop to your look with the AJ5, the shoe that's recognizably cool. All the original elements are here: lace toggles, premium leather and that unmissable midsole. Updated with new colors and textures, here's a shoe that keeps every look fresh.Nike Air units provide lightweight cushioning.Genuine and synthetic leather and textile materials provide structure and durability.Lace toggle completes the iconic design.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-5-retro-se-craft-lt-orewood-brn-safety-orange-flat-pewter,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 5 retro se craft lt orewood brnsafety orange-flat pewter,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 5 retro se craft lt orewood brnsafety orange-flat pewter,
Adidas Originals,FORUM MID CLEAR SKYFTWR WHITECREAM WHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE7188,"Go bold in classic court style with these women's Forum Mid trainers from adidas Originals. Coming in an Off White and Wonder Taupe colourway, these trainers have a smooth leather upper for durable wear. They feature a lace-up closure with a removable hook-and-loop strap to lock you in, with a mid-rise padded ankle collar for a supportive fit. Underfoot is a spongy midsole for cushioning and a rubber outsole to keep you in place. With perforations at the toe for breathability, they're signed with the 3-Stripes to the sidewalls.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/forum-mid-clear-sky-ftwr-white-cream-whitee,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/forum mid clear skyftwr whitecream white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/forum mid clear skyftwr whitecream white,
Puma,RISE NITRO BLACKSUNSET GLOW,"₹ 10,399.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,37701203,"Elevate your game with the Rise NITRO, a next-level performance basketball shoe. Made from engineered knit, the upper’s seamless multi-zone construction offers lightweight support, breathability, and comfort, while innovative PUMA Hoops tech—including NITRO foam—ensures ultimate responsiveness and supreme cushioning. Strategically placed PWRTAPE provides targeted reinforcement for added stability. Bonus: All this court-ready function comes in a fashion-forward design, with vibrant pops of color combining to create our iconic Formstrip. Prepare to take it up a notch on all fronts.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/rise-nitro-black-sunset-glow,data/raw/superkicks/men-basketball-sneakers/images/puma/rise nitro blacksunset glow,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/puma/rise nitro blacksunset glow,
Jordan,AIR JORDAN 2 RETRO LOW WHITEUNIVERSITY BLUE-CEMENT GREY,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV9956-104,"Wear a shoe with over 30 years of legacy that remains fresh to this day. Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and an Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Nike Air technology absorbs impact for cushioning with every step.Leather in the upper breaks in easily and makes for a long-lasting shoe.Rubber outsole provides traction and durability.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-white-university-blue-cement-grey,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low whiteuniversity blue-cement grey,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low whiteuniversity blue-cement grey,
Adidas Originals,SUPERSTAR XLG WHITEBLUE,"₹ 11,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,1.10 KG,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF8068,"REWORKED CLASSIC TRAINERS WITH CONTEMPORARY STYLISTIC DETAILS. When you thought the adidas Superstar shoes could not get any bolder, this pair amplifies the classic '70s trainer for modern fashion. The enlarged proportions and the equally big statement are made apparent with the iconic serrated 3-Stripes. The full leather upper stays true to its vintage roots while reimagining the silhouette to keep things fresh. Take every step in confidence when the shell toe leads the way.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/superstar-xlg-white-blue,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/superstar xlg whiteblue,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/superstar xlg whiteblue,
Nike,AIR FORCE 1 07 BLACKWHITE,"₹ 8,195.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT2302-002,"LEGENDARY STYLE.The radiance lives on in the Nike Air Force 1 ’07, the b-ball icon that puts a fresh spin on what you know best: crisp leather, bold colors and the perfect amount of flash to make you shine.Smoother than backboard glass and featuring a slight sheen, the stitched leather overlays add heritage style, durability and support.Originally designed for performance hoops, Nike Air cushioning adds lightweight, all-day comfort.The low-cut silhouette adds a clean, streamlined look.Padded, low-cut collar feels soft and comfortable.More Details  Foam midsole Perforations on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-black-white-2,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 blackwhite,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 blackwhite,
Jordan,AIR JORDAN 3 RETRO TRUE BLUECOPPER,"₹ 19,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT8532-148,"You know they look good—so where are you going to show 'em off? At the stadium, watching your favourite team? Going for a stroll with your sweetheart? Graduating with first-class honours? Wherever you debut this fresh AJ3, the regal combo of True Blue with Metallic Copper and elephant-print accents is bound to turn heads.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-3-true-blue-copper,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 3 retro true bluecopper,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 3 retro true bluecopper,
Jordan,AIR JORDAN 2 RETRO LOW WHITECHERRYWOOD RED-LT STEEL GREY,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV9956-103,"Wear a shoe with over 30 years of legacy that remains fresh to this day. Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and an Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Nike Air technology absorbs impact for cushioning with every step.Leather in the upper breaks in easily and makes for a long-lasting shoe.Rubber outsole provides traction and durability.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-white-cherrywood-red-lt-steel-grey,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low whitecherrywood red-lt steel grey,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro low whitecherrywood red-lt steel grey,
Adidas Originals,NITEBALL BLACKWHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,ID8067,"DYNAMIC TRAINERS THAT BRING A FRESH ENERGY TO A BASKETBALL-INSPIRED STYLE. Confidently charting a new course, these adidas Niteball Shoes put a modern spin on a traditionally sporty silhouette. Bold colourblocking and a surprise pop of 3-Stripes stretching across the underside make for an undeniably eye-catching design. Aimed at providing the best energy return without weighing you down, adidas Lightstrike offers super-light cushioning for versatile movement. These baller shoes embody the playful energy that '90s basketball life thrived on while maintaining a fit that's comfortable enough for everyday wear.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/niteball-black-white,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/niteball blackwhite,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/adidas originals/niteball blackwhite,
Nike,AIR TRAINER 1 WHITERED,"₹ 11,895.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2547-100,"Where will you take your Trainers? Anywhere and everywhere? Just like the originals from '87, these essential shoes let you cross between uptown and downtown without a glitch. With retro details you love like the forefoot strap, plus split logos paying homage to the past and present of Nike, it keeps the legend alive and well. So, again, where will you take your Trainers? Anywhere and everywhere, indeed.Leather upper keeps it durable and adds a classic finish.Originally designed for performance sports, Nike Air cushioning delivers lasting comfort.Forefoot strap lets you personalize your fit.Mid-cut collar gives you a supportive feel.Rubber outsole adds traction and durability.More Details  Perforations on toe Foam midsole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-trainer-1-white-red-1,data/raw/superkicks/men-basketball-sneakers/images/nike/air trainer 1 whitered,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air trainer 1 whitered,
Jordan,AIR JORDAN 1 RETRO LOW OG BLACKMUSLIN-TECH GREY-WHITE,"₹ 12,795.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CZ0790-001,TIMELESS STYLE ICON.The Air Jordan 1 Low OG remakes the classic sneaker with new colors and textures. Premium materials and accents give fresh expression to an all-time favorite.Encapsulated Air unit provides lightweight cushioning.Leather and textile materials in the upper are light and durable.More Details  Wings logo on heel Perforated toe Foam midsole Rubber traction,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-low-og-black-muslin-tech-grey-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 retro low og blackmuslin-tech grey-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 retro low og blackmuslin-tech grey-white,
Nike,AIR FORCE 1 HIGH 07 LX BLACKBEACHSMOKE,"₹ 13,295.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2049-001,"50 years after the birth of the genre, hip hop is still influencing streetwear. Nike shoes have always been an integral part of this culture—both influencing and being influenced by iconic musicians, artists and fans. Celebrate half a century of art and culture with platinum and gold records on your soles and metallic gray details on the upper to match. Lace up and get spinning.Throw Ya Hands UpAugust 11, 1973 is known as the day hip hop was born. Music makers and lovers came together at 1520 Sedgwick Avenue for the now famous ""Back to School Jam,"" which changed the course of music history and helped kick off the movement that became hip hop as we know it.Walk This WayElevate your look to platinum status with a microphone charm, as well as gold and platinum records on the pivot points of the outsole.Rapper's DelightThe sockliner features a Nike logo inspired by the ""Parental Advisory"" label, and the tongue features a logo that pays homage to classic performer posters.Leather upper ages to soft perfection.Originally designed for performance hoops, Nike Air cushioning provides lasting comfort.Hook-and-loop ankle strap lets you personalize your fit.More Details  Padded collar Foam midsole Perforations on toe Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-high-07-lx-black-beach-smoke,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 high 07 lx blackbeachsmoke,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 high 07 lx blackbeachsmoke,
Jordan,AIR JORDAN 6 RETRO VARSITY REDBLACK,"₹ 18,395.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT8529-600,"VICTORY AT LAST.MJ's sixth signature shoe debuted during the 1990-1991 season as His Airness battled rivals in pursuit of an elusive first championship. Now, it's back in a variety of color schemes. Gear up for the 30th anniversary of the Air Jordan 6 with this timeless classic.Leather and synthetic and textile materials.Foam midsole with visible Air-Sole unit in the heel and encapsulated Air-Sole unit in the forefoot.Clear or solid rubber outsole depending on the colorway.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-6-retro-varsity-red-black,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 6 retro varsity redblack,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 6 retro varsity redblack,
Nike,AIR FORCE 1 MID 07 LV8 SUMMIT WHITEBLACK-STADIUM GREEN,"₹ 11,895.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2554-100,"The radiance lives on in the Air Force 1 ’07. This b-ball original offers a fresh look with stitched overlays, crisp leather and the perfect amount of color. Color blocking on the sole and Swooshes combines with mismatched logos for a look that's part retro, part modern and all you.Leather upper is durable and easy to style.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded collar has an adjustable strap for a personalized fit.More Details  Foam midsole Perforations on the toe Rubber outsole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-mid-07-lv8-summit-white-black-stadium-green,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 mid 07 lv8 summit whiteblack-stadium green,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 mid 07 lv8 summit whiteblack-stadium green,
Nike,COSMIC UNITY 3 PALE VANILLASEA CORAL-TOPAZ GOLD,"₹ 13,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV2757-200,"Better for your game, designed with sustainability in mind—2 things you care about—the Cosmic Unity 3 has a secure, lightweight design for a low-to-the-ground feel. It gives you cloud-like cushioning for explosive speed and quick changes in direction, the difference-makers in a game that’s becoming more extraterrestrial.Contained CushioningWe inserted foam in the midsole for a balance of cloud-like cushioning and stability to play all speeds all while getting lower to the ground to help increase quickness.Secure and Confident FitMidfoot Flymesh hugs the midfoot to help keep you contained. A newly implemented Flyknit collar offers plush support to help build confidence, all while helping reduce the weight of the shoe to increase lightweight agility. The Flyknit gives you a flexible, comfortable material that moves and contorts to your foot to complement the Flymesh.Stick and MoveA thin, durable outsole uses rubber to help provide the on-court traction you need to help you move off the ball and find the room necessary to shake free from the defense.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/cosmic-unity-3-pale-vanilla-sea-coral-topaz-gold,data/raw/superkicks/men-basketball-sneakers/images/nike/cosmic unity 3 pale vanillasea coral-topaz gold,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/cosmic unity 3 pale vanillasea coral-topaz gold,
Jordan,AIR JORDAN 2 RETRO WHITECEMENT GREY-SAIL-BLACK,"₹ 17,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DR8884-100,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and Nike Air underfoot, this throwback serves the ultimate combo of wearability and style.Leather feels luxurious and adds durability.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro whitecement grey-sail-black,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro whitecement grey-sail-black,
Nike,AIR MAX 97 PURE PLATINUMWOLF GREY-WOLF GREY-SAIL,"₹ 16,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2629-001,"Sleek. Stylish. Simple. The Air Max 97's water-inspired design flows whether you're out for a run or a night on the town. Full-length Nike Air cushioning lets you ride in performance comfort.Upper combines leather and textile for depth and durability.Originally designed for performance running, full-length Nike Air cushioning pairs best-in-class comfort with sporty style.Lace eyelets are covered to create a streamlined look.Rubber outsole adds traction and durability.More Details  Foam midsole Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-max-97-pure-platinum-wolf-grey-wolf-grey-sail,data/raw/superkicks/men-basketball-sneakers/images/nike/air max 97 pure platinumwolf grey-wolf grey-sail,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air max 97 pure platinumwolf grey-wolf grey-sail,
Nike,BLAZER MID 77 PREMIUM SUMMIT WHITEBLACK-LIGHT SILVER,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2542-100,"Styled for the ‘70s. Loved in the ‘80s. Classic in the ‘90s. Ready for the future. The Blazer Mid delivers a timeless design that’s easy to wear, with a two-tone design and split logos referencing the past and present of Nike. Exposed foam on the tongue and a special midsole finish make it look like you’ve just pulled them from the history books. Go ahead—perfect your outfit.Textured leather ages to soft perfection.Originally designed for performance hoops, the durable construction, tough stitching and easy-entry lacing delivers comfort that lasts.Vulcanized construction fuses the sole to the upper for a flexible, broken-in feel.Solid rubber outsole with herringbone pattern adds durable traction and heritage style.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/blazer-mid-77-premium-summit-white-black-light-silver,data/raw/superkicks/men-basketball-sneakers/images/nike/blazer mid 77 premium summit whiteblack-light silver,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/blazer mid 77 premium summit whiteblack-light silver,
Jordan,AIR JORDAN 13 RETRO WOLF GREY,"₹ 19,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,414571-160,"TRUE TO FORM.The Air Jordan 13 Retro brings back the memorable game shoe that Michael Jordan wore during the '97-98 season, all the way to his 6th championship title. All the classic details are there like the quilted overlay, iconic sculpted midsole and holographic eye.Genuine leather and textile materials in the upper.Phylon midsole with encapsulated Zoom Air unit in the forefoot and heel.Rubber outsole pods are strategically placed to optimize traction and flexibility.More Details  Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-13-retro-1,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 13 retro wolf grey,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 13 retro wolf grey,
Jordan,AIR JORDAN 7 WHITE INFRARED,"₹ 18,395.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CU9307-160,"Run it back and reconnect with sneaker lore. Keeping true to the AJ7's original allure, this edition keeps everything that made it an international sensation: the embroidered Jumpman, retro 23 logo on the heel and that flawless foot-hugging fit. We upped the appeal with an iced outsole and bursts of iconic Infrared, too. But you didn't need any more validation—these kicks were always fire.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-7-white-infrared,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 7 white infrared,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 7 white infrared,
Jordan,AIR JORDAN 1 MID UNIVERSITY BLUEBLACK-WHITE,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DQ8426-401,"Inspired by the original AJ1, this mid-top edition maintains the iconic look you love while choice colors and crisp leather give it a distinct identity.Leather, synthetic leather and textile upper for a supportive feel.Foam midsole and Nike Air cushioning provide lightweight comfort.Rubber outsole with pivot circle gives you durable traction.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-mid-university-blue-black-white,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 mid university blueblack-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 1 mid university blueblack-white,
Nike,AIR FORCE 1 07 FLY EASE WHITEWHITEWHITE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FD1146-100,"Quicker than 1, 2, 3—the original hoops shoe lets you step in and get going. Its easy-entry FlyEase system gives you a hands-free experience, while crisp leather dons the cleanest color for ultimate wearability. Yeah, it's everything you love and then some.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-fly-ease-white-white-white,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 fly ease whitewhitewhite,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 fly ease whitewhitewhite,
Nike,AIR FORCE 1 07 WHITEBLACK-WHITE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV0788-103,"The radiance lives on with the b-ball original. Crossing hardwood comfort with off-court flair, it puts a fresh spin on what you know best: ‘80s-inspired construction, bold details and nothin’-but-net style.From tough stitching to pristine leather, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with pivot circles adds traction and durability.Padded, low-cut collar looks sleek and feels great.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-white-black-white,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 whiteblack-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 whiteblack-white,
Nike,BLAZER MID 77 WHITESMOKE GREY-BLACK-WHITE,"₹ 9,695.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV7194-100,"50 years after the birth of the genre, hip hop is still influencing streetwear. Nike shoes have always been an integral part of this culture—both influencing and being influenced by iconic musicians, artists and fans. Celebrate half a century of art and culture with platinum details like a microphone charm. Lace up and get spinning.Throw Ya Hands UpAugust 11, 1973 is known as the day hip hop was born. Music makers and lovers came together at 1520 Sedgwick Avenue for the now famous ""Back to School Jam,"" which changed the course of music history and helped kick off the movement that became hip hop as we know it.Walk This WayElevate your look to platinum status with a microphone charm and and metallic gray Swoosh.Rapper's DelightThe sockliner features a Nike logo inspired by the ""Parental Advisory"" label, and the tongue features a logo that pays homage to classic performer posters.Leather upper and exposed needlework create a clean look that's easy to style.Vulcanized construction fuses the sole to the upper for a flexible, broken-in feel.Rubber sole with herringbone pattern adds traction and durability.More Details  Padded collar Foam midsole Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/blazer-mid-77-white-smoke-grey-black-white,data/raw/superkicks/men-basketball-sneakers/images/nike/blazer mid 77 whitesmoke grey-black-white,s3://sneakers-ml/data/raw/superkicks/men-basketball-sneakers/images/nike/blazer mid 77 whitesmoke grey-black-white,
