brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Puma,RISE NITRO BLACKSUNSET GLOW,"₹ 10,399.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,37701203,"Elevate your game with the Rise NITRO, a next-level performance basketball shoe. Made from engineered knit, the upper’s seamless multi-zone construction offers lightweight support, breathability, and comfort, while innovative PUMA Hoops tech—including NITRO foam—ensures ultimate responsiveness and supreme cushioning. Strategically placed PWRTAPE provides targeted reinforcement for added stability. Bonus: All this court-ready function comes in a fashion-forward design, with vibrant pops of color combining to create our iconic Formstrip. Prepare to take it up a notch on all fronts.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/rise-nitro-black-sunset-glow,data/superkicks/men-basketball-sneakers/photos/Puma/RISE NITRO BLACKSUNSET GLOW,,
Adidas Originals,D.O.N. ISSUE #4 PURPLE RUSHOFF WHITE,"₹ 10,999.00",ADIDAS,Vietnam,Adidas India Marketing Private Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,HR0710,"UTAH-INSPIRED DONOVAN MITCHELL SHOES. Donovan Mitchell attacks the rim with reckless abandon, no matter who's defending it. These adidas basketball shoes embody his fearless attitude on the hardwood and his willingness to put his body on the line. The colorway nods to the Utah mountains, symbolic of the place where he's honed his game. The Lightstrike midsole cushions your step without weighing you down, and the data-generated traction pattern lets you push the pace without losing grip.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/d-o-n-issue-4-purple-rush-off-white,data/superkicks/men-basketball-sneakers/photos/Adidas Originals/D.O.N. ISSUE #4 PURPLE RUSHOFF WHITE,,
Adidas Originals,FORUM 84 HIGH BEIGECREAMWHITE,"₹ 12,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE7225,"Forum 84 is designed with a new twist on a classic design. Inspired by memories of long, sunny days spent at summer camp, it features thoughtful details. A premium leather upper with laces that wrap around the ankle accentuates the vintage high-cut silhouette. A durable cup sole and grippy rubber outsole keep you comfortable all day long.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/forum-84-high-beige-cream-white,data/superkicks/men-basketball-sneakers/photos/Adidas Originals/FORUM 84 HIGH BEIGECREAMWHITE,,
Jordan,AIR JORDAN 1 RETRO LOW OG BLACKMUSLIN-TECH GREY-WHITE,"₹ 12,795.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CZ0790-001,TIMELESS STYLE ICON.The Air Jordan 1 Low OG remakes the classic sneaker with new colors and textures. Premium materials and accents give fresh expression to an all-time favorite.Encapsulated Air unit provides lightweight cushioning.Leather and textile materials in the upper are light and durable.More Details  Wings logo on heel Perforated toe Foam midsole Rubber traction,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-low-og-black-muslin-tech-grey-white,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 1 RETRO LOW OG BLACKMUSLIN-TECH GREY-WHITE,,
Jordan,AIR JORDAN 1 MID UNIVERSITY BLUEBLACK-WHITE,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DQ8426-401,"Inspired by the original AJ1, this mid-top edition maintains the iconic look you love while choice colors and crisp leather give it a distinct identity.Leather, synthetic leather and textile upper for a supportive feel.Foam midsole and Nike Air cushioning provide lightweight comfort.Rubber outsole with pivot circle gives you durable traction.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-mid-university-blue-black-white,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 1 MID UNIVERSITY BLUEBLACK-WHITE,,
Nike,AIR TRAINER 1 WHITERED,"₹ 11,895.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2547-100,"Where will you take your Trainers? Anywhere and everywhere? Just like the originals from '87, these essential shoes let you cross between uptown and downtown without a glitch. With retro details you love like the forefoot strap, plus split logos paying homage to the past and present of Nike, it keeps the legend alive and well. So, again, where will you take your Trainers? Anywhere and everywhere, indeed.Leather upper keeps it durable and adds a classic finish.Originally designed for performance sports, Nike Air cushioning delivers lasting comfort.Forefoot strap lets you personalize your fit.Mid-cut collar gives you a supportive feel.Rubber outsole adds traction and durability.More Details  Perforations on toe Foam midsole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-trainer-1-white-red-1,data/superkicks/men-basketball-sneakers/photos/Nike/AIR TRAINER 1 WHITERED,,
Nike,LEBRON XX EP GUAVA ICEBLUE LIGHTNING-EMERALD RISE,"₹ 19,295.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.110 KG,shoe,1 Pair,Superkicks India Pvt. Ltd.,DV9089-801,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. The LeBron XX (or LeBron 20) is unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. This version is made for outdoor courts with extra-durable rubber outsole.Pink Diamond StatusLike LeBron early in his career, pink diamonds undergo enormous amounts of pressure during formation, only to flourish in the end. We took inspiration from the rose-colored hue and added it to his growing number of accolades to signify that pressure can bust pipes—or make championship rings.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A bottom-loaded Zoom Air unit in the heel adds cushioning.Breathable Up TopThe airy, breathable fabric on the upper is made of a dimensional knit mesh that’s lightweight, yet durable and contained.All Game FreshnessSoft, responsive, full-length Cushlon foam helps you stay fresh and fast all game long.Sturdy and StrongA carbon fiber midfoot plate helps keep you steady and sturdy.More Details  Forefoot support wrap wedge Sphere liner collar Metal eyelets",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-xx-ep-guava-ice-blue-lightning-emerald-rise,data/superkicks/men-basketball-sneakers/photos/Nike/LEBRON XX EP GUAVA ICEBLUE LIGHTNING-EMERALD RISE,,
Nike,AIR FORCE 1 07 LV8 BLACKBLACK-SUMMIT WHITE,"₹ 10,795.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2048-001,"The radiance lives on in the Air Force 1 ’07 LV8. Crossing hardwood comfort with off-court flair, these kicks add a touch of crafty style to a hoops original. Mixed materials and era-echoing ‘80s construction add nothing-but-net style.Leather and textile upper brings texture and durability.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded collar feels soft and comfortable.More Details  Foam midsole Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-black-black-summit-white,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 07 LV8 BLACKBLACK-SUMMIT WHITE,,
Jordan,AIR JORDAN 6 RETRO VARSITY REDBLACK,"₹ 18,395.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT8529-600,"VICTORY AT LAST.MJ's sixth signature shoe debuted during the 1990-1991 season as His Airness battled rivals in pursuit of an elusive first championship. Now, it's back in a variety of color schemes. Gear up for the 30th anniversary of the Air Jordan 6 with this timeless classic.Leather and synthetic and textile materials.Foam midsole with visible Air-Sole unit in the heel and encapsulated Air-Sole unit in the forefoot.Clear or solid rubber outsole depending on the colorway.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-6-retro-varsity-red-black,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 6 RETRO VARSITY REDBLACK,,
Jordan,WMNS AIR JORDAN 1 LOW OG BLACKMUSLIN-TECH GREY-WHITE,"₹ 12,795.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,CZ0775-001,FRESH AND FEARLESS.Step into greatness with the Air Jordan 1 Low OG. Updated color and texture gives the all-time favorite fresh identity while staying true to the original design.Encapsulated Air unit in the heel provides lightweight cushioning.Leather and textile materials in the upper.More Details  Wings logo on heel Nike Air logo on tongue Perforated toe Foam sole Rubber traction,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-low-og-black-muslin-tech-grey-white,data/superkicks/men-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 1 LOW OG BLACKMUSLIN-TECH GREY-WHITE,,
Adidas Originals,FORUM MID CLEAR SKYFTWR WHITECREAM WHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE7188,"Go bold in classic court style with these women's Forum Mid trainers from adidas Originals. Coming in an Off White and Wonder Taupe colourway, these trainers have a smooth leather upper for durable wear. They feature a lace-up closure with a removable hook-and-loop strap to lock you in, with a mid-rise padded ankle collar for a supportive fit. Underfoot is a spongy midsole for cushioning and a rubber outsole to keep you in place. With perforations at the toe for breathability, they're signed with the 3-Stripes to the sidewalls.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/forum-mid-clear-sky-ftwr-white-cream-whitee,data/superkicks/men-basketball-sneakers/photos/Adidas Originals/FORUM MID CLEAR SKYFTWR WHITECREAM WHITE,,
Adidas Originals,NITEBALL BLACKWHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,ID8067,"DYNAMIC TRAINERS THAT BRING A FRESH ENERGY TO A BASKETBALL-INSPIRED STYLE. Confidently charting a new course, these adidas Niteball Shoes put a modern spin on a traditionally sporty silhouette. Bold colourblocking and a surprise pop of 3-Stripes stretching across the underside make for an undeniably eye-catching design. Aimed at providing the best energy return without weighing you down, adidas Lightstrike offers super-light cushioning for versatile movement. These baller shoes embody the playful energy that '90s basketball life thrived on while maintaining a fit that's comfortable enough for everyday wear.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/niteball-black-white,data/superkicks/men-basketball-sneakers/photos/Adidas Originals/NITEBALL BLACKWHITE,,
Nike,AIR FORCE 1 07 FLY EASE WHITEWHITEWHITE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FD1146-100,"Quicker than 1, 2, 3—the original hoops shoe lets you step in and get going. Its easy-entry FlyEase system gives you a hands-free experience, while crisp leather dons the cleanest color for ultimate wearability. Yeah, it's everything you love and then some.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-fly-ease-white-white-white,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 07 FLY EASE WHITEWHITEWHITE,,
Nike,AIR FORCE 1 MID 07 LV8 SUMMIT WHITEBLACK-STADIUM GREEN,"₹ 11,895.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2554-100,"The radiance lives on in the Air Force 1 ’07. This b-ball original offers a fresh look with stitched overlays, crisp leather and the perfect amount of color. Color blocking on the sole and Swooshes combines with mismatched logos for a look that's part retro, part modern and all you.Leather upper is durable and easy to style.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded collar has an adjustable strap for a personalized fit.More Details  Foam midsole Perforations on the toe Rubber outsole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-mid-07-lv8-summit-white-black-stadium-green,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 MID 07 LV8 SUMMIT WHITEBLACK-STADIUM GREEN,,
Nike,AIR MAX 97 PURE PLATINUMWOLF GREY-WOLF GREY-SAIL,"₹ 16,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2629-001,"Sleek. Stylish. Simple. The Air Max 97's water-inspired design flows whether you're out for a run or a night on the town. Full-length Nike Air cushioning lets you ride in performance comfort.Upper combines leather and textile for depth and durability.Originally designed for performance running, full-length Nike Air cushioning pairs best-in-class comfort with sporty style.Lace eyelets are covered to create a streamlined look.Rubber outsole adds traction and durability.More Details  Foam midsole Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-max-97-pure-platinum-wolf-grey-wolf-grey-sail,data/superkicks/men-basketball-sneakers/photos/Nike/AIR MAX 97 PURE PLATINUMWOLF GREY-WOLF GREY-SAIL,,
Nike,BLAZER MID 77 PREMIUM SUMMIT WHITEBLACK-LIGHT SILVER,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2542-100,"Styled for the ‘70s. Loved in the ‘80s. Classic in the ‘90s. Ready for the future. The Blazer Mid delivers a timeless design that’s easy to wear, with a two-tone design and split logos referencing the past and present of Nike. Exposed foam on the tongue and a special midsole finish make it look like you’ve just pulled them from the history books. Go ahead—perfect your outfit.Textured leather ages to soft perfection.Originally designed for performance hoops, the durable construction, tough stitching and easy-entry lacing delivers comfort that lasts.Vulcanized construction fuses the sole to the upper for a flexible, broken-in feel.Solid rubber outsole with herringbone pattern adds durable traction and heritage style.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/blazer-mid-77-premium-summit-white-black-light-silver,data/superkicks/men-basketball-sneakers/photos/Nike/BLAZER MID 77 PREMIUM SUMMIT WHITEBLACK-LIGHT SILVER,,
Nike,AIR FORCE 1 07 BLACKWHITE,"₹ 8,195.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT2302-002,"LEGENDARY STYLE.The radiance lives on in the Nike Air Force 1 ’07, the b-ball icon that puts a fresh spin on what you know best: crisp leather, bold colors and the perfect amount of flash to make you shine.Smoother than backboard glass and featuring a slight sheen, the stitched leather overlays add heritage style, durability and support.Originally designed for performance hoops, Nike Air cushioning adds lightweight, all-day comfort.The low-cut silhouette adds a clean, streamlined look.Padded, low-cut collar feels soft and comfortable.More Details  Foam midsole Perforations on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-black-white-2,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 07 BLACKWHITE,,
Nike,AIR FORCE 1 HIGH 07 LX BLACKBEACHSMOKE,"₹ 13,295.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2049-001,"50 years after the birth of the genre, hip hop is still influencing streetwear. Nike shoes have always been an integral part of this culture—both influencing and being influenced by iconic musicians, artists and fans. Celebrate half a century of art and culture with platinum and gold records on your soles and metallic gray details on the upper to match. Lace up and get spinning.Throw Ya Hands UpAugust 11, 1973 is known as the day hip hop was born. Music makers and lovers came together at 1520 Sedgwick Avenue for the now famous ""Back to School Jam,"" which changed the course of music history and helped kick off the movement that became hip hop as we know it.Walk This WayElevate your look to platinum status with a microphone charm, as well as gold and platinum records on the pivot points of the outsole.Rapper's DelightThe sockliner features a Nike logo inspired by the ""Parental Advisory"" label, and the tongue features a logo that pays homage to classic performer posters.Leather upper ages to soft perfection.Originally designed for performance hoops, Nike Air cushioning provides lasting comfort.Hook-and-loop ankle strap lets you personalize your fit.More Details  Padded collar Foam midsole Perforations on toe Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-high-07-lx-black-beach-smoke,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 HIGH 07 LX BLACKBEACHSMOKE,,
Nike,AIR FORCE 1 07 LV8 MONARCHSAIL,"₹ 10,795.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Slide,1 Pair,Superkicks India Pvt. Ltd.,FB2048-800,"The radiance lives on in the Air Force 1 ’07 LV8. Crossing hardwood comfort with off-court flair, these kicks add a touch of crafty style to a hoops original. Mixed materials and era-echoing ‘80s construction add nothing-but-net style.Leather and textile upper brings texture and durability.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded collar feels soft and comfortable.More Details  Foam midsole Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-monarch-sail,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 07 LV8 MONARCHSAIL,,
Nike,AIR FORCE 1 MID 07 WHITECLEAR JADE,"₹ 10,795.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV0806-102,"The Nike Air Force 1 Mid '07 is everything you know best: ‘80s construction, smooth leather and nothin’-but-net style. Plus, we're taking it up a notch with a padded, mid-cut collar with an adjustable strap.From tough stitching to pristine leather to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Hook-and-loop closure lets you personalize your fit.Rubber outsole with heritage pivot circles adds traction and durability.More Details  Perforations on toe",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-mid-07-white-clear-jade,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 MID 07 WHITECLEAR JADE,,
Jordan,AIR JORDAN 2 RETRO LOW WHITECHERRYWOOD RED-LT STEEL GREY,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV9956-103,"Wear a shoe with over 30 years of legacy that remains fresh to this day. Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and an Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Nike Air technology absorbs impact for cushioning with every step.Leather in the upper breaks in easily and makes for a long-lasting shoe.Rubber outsole provides traction and durability.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-white-cherrywood-red-lt-steel-grey,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 2 RETRO LOW WHITECHERRYWOOD RED-LT STEEL GREY,,
Nike,AIR FORCE 1 07 LV8 WHITELT PHOTO BLUE-DEEP ROYAL BLUE,"₹ 10,795.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2522-100,"Torn between 2 looks? Not anymore—this AF1 gets a 2-toned treatment from tongue to sole. Split-color Swooshes and soles add just the right touch of interest, and mismatched branding on the tongue and backtab complete the look. And don't worry, it still delivers cushioned comfort and the classic AF1 look with era-echoing '80s construction, bold details and nothin'-but-net style. Step up in this elevated silhouette (literally and figuratively).From tough stitching to pristine materials to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with hoops pivot circles adds durable traction and heritage style.Low-cut, padded collar looks sleek and feels great.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lv8-white-lt-photo-blue-deep-royal-blue,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 07 LV8 WHITELT PHOTO BLUE-DEEP ROYAL BLUE,,
Jordan,AIR JORDAN 2 RETRO LOW WHITEUNIVERSITY BLUE-CEMENT GREY,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV9956-104,"Wear a shoe with over 30 years of legacy that remains fresh to this day. Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and an Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Nike Air technology absorbs impact for cushioning with every step.Leather in the upper breaks in easily and makes for a long-lasting shoe.Rubber outsole provides traction and durability.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-white-university-blue-cement-grey,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 2 RETRO LOW WHITEUNIVERSITY BLUE-CEMENT GREY,,
Jordan,AIR JORDAN 3 RETRO TRUE BLUECOPPER,"₹ 19,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,CT8532-148,"You know they look good—so where are you going to show 'em off? At the stadium, watching your favourite team? Going for a stroll with your sweetheart? Graduating with first-class honours? Wherever you debut this fresh AJ3, the regal combo of True Blue with Metallic Copper and elephant-print accents is bound to turn heads.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-3-true-blue-copper,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 3 RETRO TRUE BLUECOPPER,,
Jordan,AIR JORDAN 2 RETRO LOW ATMOSPHEREPALE VANILLA-WHITE,"₹ 11,996.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DX6930-600,"Get you a pair of kicks that are as crispy as a strawberry wafer. Pinks and neutrals come together in a truly delectable colorway—and did you see that upper? That's our take on seersucker, the iconic summer fabric. We think it's garden party ready, so start securing those invites.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.Synthetic leather gives you stability and durability.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-low-atmosphere-pale-vanilla-white,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 2 RETRO LOW ATMOSPHEREPALE VANILLA-WHITE,,
Jordan,AIR JORDAN 13 RETRO BLACKUNIVERSITY RED-FLINT GREY-WHITE,"₹ 16,595.00",Nike,China,Nike India Pvt. Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DJ5982-060,"THE BLACK CAT IS BACK.Michael Jordan earned the nickname ""Black Cat"" by his superior athletic ability and prowess at both ends of the court. That nickname became the muse for the Tinker Hatfield-designed Air Jordan 13. Featuring a panther paw-like sole and ""cat eye"" holograph, Michael rode the mid-top shoe all the way to his 6th ring in '98, the last triumph of his legendary career. The Air Jordan 13 Retro brings back the stealthy, shrouded design with a fresh mix of colors and textures.Responsive Zoom Air is encapsulated in the forefoot and heel, providing springy, low-profile cushioning.Genuine and synthetic leathers and textile materials in the upper provide structure and durability.More Details  Holographic ""eye"" logo Herringbone traction Foam midsole Not intended for use as Personal Protective Equipment (PPE)",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-13-retro-black-university-red-flint-grey-white,data/superkicks/men-basketball-sneakers/photos/Jordan/AIR JORDAN 13 RETRO BLACKUNIVERSITY RED-FLINT GREY-WHITE,,
Nike,COSMIC UNITY 2 COCONUT MILKTEAM RED,"₹ 13,995.00",Nike,Vietnam,Nike India Pvt.Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DH1537-102,"Celebrate the love and joy of the game with the Nike Cosmic Unity 2. Made with at least 20% recycled content by weight, it provides enhanced responsiveness and support. This shoe will help keep you fresh and secure without overloading it with extra ounces, so that you can focus on locking down the perimeter defensively or starting the fast break after a rebound.Balance the KeysNew material in the upper balances stability and containment. A full-length Air Zoom Strobel with foam in the midsole provides the energy return you need to play extended minutes. It gives your feet more access to the benefits of the pillowy, underfoot cushioning for all-game comfort.On-Court TractionA thin, durable outsole that uses rubber provides the on-court traction that can help you move off the ball and find the room necessary to take deep jumpers. It's designed to help contain sudden changes of movement and keep you contained when trying to shake free from the defense.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/cosmic-unity-2-coconut-milk-team-red,data/superkicks/men-basketball-sneakers/photos/Nike/COSMIC UNITY 2 COCONUT MILKTEAM RED,,
Reebok,BB 4000 II BASKETBALL NAVY,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE6832,BASKETBALL-INSPIRED SHOES WITH RETRO COLOR POPS Show your basketball DNA no matter where the day takes you. These shoes stay true to Reebok heritage with color pops inspired by archive styles. Delicate stitching throughout the upper gives them a simple yet refined look.,men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/bb-4000-ii-basketball-navy,data/superkicks/men-basketball-sneakers/photos/Reebok/BB 4000 II BASKETBALL NAVY,,
Nike,LEBRON XX EP BLACK METALLIC GOLD,"₹ 18,395.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DJ5422-003,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. It’s unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. This version is made for outdoor court use with its extra-durable rubber outsole.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-xx-ep-black-metallic-gold,data/superkicks/men-basketball-sneakers/photos/Nike/LEBRON XX EP BLACK METALLIC GOLD,,
Nike,AIR FORCE 1 REACT WHITEBLACK,"₹ 13,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV0808-101,"Split your time between classic and new with this fresh, off-court look. Fusing modern comfort with hoops style, the AF1 React delivers a futuristic sensation. Its responsive foam midsole puts tech in the perfect position, while the rich mixture of materials add a translucent touch to the storied b-ball shoe.Leather in upper has a translucent panel—adding depth and durability.Nike React technology is a lightweight, durable foam that delivers a smooth, responsive ride.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with translucent accents gives you excellent traction.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-react,data/superkicks/men-basketball-sneakers/photos/Nike/AIR FORCE 1 REACT WHITEBLACK,,
