brand,description,pricecurrency,price,title,collection_name,collection_url,url,images_dir,s3_dir
Karhu,"- Karhu Aria 95 ""Dark Forest / Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F803105",EUR,139.95,Aria 95 Deep Lagoon,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-dark-forest-deep-lagoon,data/raw/sneakerbaas/category-women/images/karhu/aria 95 deep lagoon,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/aria 95 deep lagoon
Karhu,"- Karhu Legacy 96 ""Cappuccino/Lily White""- Colour: Brown / White / Blue- Stijlcode: F806057",EUR,134.95,Legacy 96 Cappuccino,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-cappuccino-lily-white,data/raw/sneakerbaas/category-women/images/karhu/legacy 96 cappuccino,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/legacy 96 cappuccino
Karhu,"- Karhu Synchron Classic ""Cappuccino/Foggy Dew""- Colour: Brown / Green / Grey- Stijlcode: F802679",EUR,134.95,Synchron Classic Cappuccino,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-cappuccino-foggy-dew,data/raw/sneakerbaas/category-women/images/karhu/synchron classic cappuccino,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/synchron classic cappuccino
Nike,"- Nike W BLAZER MID PRM MF ""Alabaster""- Colour: Yellow/White- Stylecode: DQ7572-700",EUR,69.99,BLAZER MID PRM Alabaster,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/w-blazer-mid-prm-mf-alabaster,data/raw/sneakerbaas/category-women/images/nike/blazer mid prm alabaster,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/blazer mid prm alabaster
New Balance,"- New Balance 997H ""GREY VIOLET""- Colour: White/Pink/Blue- Stijlcode: CW997HSE",EUR,54.99,997H Grey Violet,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/s123-997h-grey-violet-1,data/raw/sneakerbaas/category-women/images/new balance/997h grey violet,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/997h grey violet
Karhu,"- Karhu Synchron Classic ""Reflecting Pond/ Deep Lagoon""- Colour: Blue / Green / Beige- Stijlcode: F802680",EUR,134.95,Synchron Reflecting Pond,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-reflecting-pond-deep-lagoon,data/raw/sneakerbaas/category-women/images/karhu/synchron reflecting pond,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/synchron reflecting pond
Karhu,"- Karhu Fusion 2.0 ""Pink Yarrow""- Colour: Green / Grey / Pink- Stijlcode: F804145",EUR,89.99,Fusion 2.0 Pink Yarrow,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-pink-yarrow,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 pink yarrow,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 pink yarrow
Karhu,"- Karhu Aria 95 ""Silver Lining/ Peach Whip""- Colour: Teal / Orange / Beige- Stylecode: F803102",EUR,139.95,Aria 95 Peach Whip,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/aria-95-silver-lining-peach-whip,data/raw/sneakerbaas/category-women/images/karhu/aria 95 peach whip,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/aria 95 peach whip
New Balance,- New Balance CW997 ''Sandstone''- Colour: Beige / Leopard- Stijlcode: CW997HWB,EUR,49.99,997 SANDSTONE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/997-sandstone-1,data/raw/sneakerbaas/category-women/images/new balance/997 sandstone,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/997 sandstone
Nike,"- Nike Blazer Mid '77 Vintage ""WHITE/STADIUM GREEN-PICANTE RED""- Colour: White/Green/Orange/Purple- Stylecode: CZ1055-123",EUR,49.99,Blazer Mid 77 PICANTE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/blazer-mid-77-vintage-white-stadium-green-picante-red,data/raw/sneakerbaas/category-women/images/nike/blazer mid 77 picante,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/blazer mid 77 picante
Puma Sportstyle,"- Puma Mayze Chelsea Suede Wn's ""Birch""- Colour: Beige- Stijlcode: 382829 05",EUR,59.99,Mayze Chelsea Wns Birch,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mayze-chelsea-suede-wns-birch,data/raw/sneakerbaas/category-women/images/puma sportstyle/mayze chelsea wns birch,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/mayze chelsea wns birch
Karhu,"- Karhu Legacy 96 ""Arabesque/ Reflecting Pond""- Colour: White / Orange / Blue- Stijlcode: F806060",EUR,134.95,Legacy 96 Arabesque,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-arabesque-reflecting-pond,data/raw/sneakerbaas/category-women/images/karhu/legacy 96 arabesque,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/legacy 96 arabesque
Karhu,"- Karhu Legacy 96 ""Rainy Day/Java""- Style code: F806050- Colors: Grey/Blue/Orange/Red- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothNote: Shipping can take 3 to 5 working days .Size advice: We recommend ordering a full size larger than your normal size!",EUR,79.99,Legacy 96 Rainy DayJava,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-rainy-day-java,data/raw/sneakerbaas/category-women/images/karhu/legacy 96 rainy dayjava,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/legacy 96 rainy dayjava
Karhu,"- Karhu Fusion 2.0 ""True Navy/ Night Sky""- Colour: Blue / Green / Yellow- Stijlcode: F804156",EUR,139.95,Fusion 2.0 Night Sky,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-true-navy-night-sky,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 night sky,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 night sky
Karhu,"- Karhu Legacy 96 ""Sleet/Brittany Blue""- Style code: F806048- Colors: Green/Grey/Blue- Suede and mesh overlays with reflective details- Air cushioning that makes every step smoothSize advice: We recommend to order a whole size larger order your normal size!",EUR,79.99,Legacy 96 Brittany Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-sleet-brittany-blue,data/raw/sneakerbaas/category-women/images/karhu/legacy 96 brittany blue,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/legacy 96 brittany blue
Karhu,"- Karhu Fusion 2.0 ""Raindrops/Bright White""- Style code: F804146 - Colors: Grey/Pink- Suede overlays with reflective details- Pull tab on the heel of the shoe to make it easier to put the shoe on and off- Round rope lacesSize advice: We recommend ordering a full size larger than your normal size!",EUR,99.99,Fusion 2.0 Raindrops,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-raindrops-bright-white,data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 raindrops,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/fusion 2.0 raindrops
Autry,"- AUTRY 01 LOW WOM LEAT/DRAW ""ACTION PRT""- Colour: White- Stylecode: AULWLD06",EUR,129.99,AUTRY 01 LOW WOM LEATDRAW ACTION PRT,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-leat-draw-action-prt,data/raw/sneakerbaas/category-women/images/autry/autry 01 low wom leatdraw action prt,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/autry 01 low wom leatdraw action prt
Asics,"-Asics EX89 ""WHITE/BIRCH""-Colour: White-Stylecode: 1202A428-100",EUR,59.95,EX89 WHITEBIRCH,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/ex89-white-birch,data/raw/sneakerbaas/category-women/images/asics/ex89 whitebirch,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/asics/ex89 whitebirch
adidas Originals,"- adidas Rivalry Low 86 ""grey one""- Colour: White- Stijlcode: HQ7021",EUR,79.99,Rivalry Low 86 grey,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/rivalry-low-86-grey-one,data/raw/sneakerbaas/category-women/images/adidas originals/rivalry low 86 grey,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/rivalry low 86 grey
Adidas Originals,"- Adidas Disney ZX 8000 W ""Sand / Black""- Colour: Sand/White- Stijlcode: GZ6250",EUR,59.99,Disney ZX 8000 Sand,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/disney-zx-8000-w-sand-black,data/raw/sneakerbaas/category-women/images/adidas originals/disney zx 8000 sand,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/disney zx 8000 sand
Nike,"- Nike Air Max Pre-Day ""Purple"" - SKU: DC4025-500 - Colors: White / Purple / Lilac - Size advice: We recommend ordering your normal Nike size! - Nike Air unit can be found in the heel",EUR,59.95,Air Max Pre-Day Purple,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-max-pre-day-purple,data/raw/sneakerbaas/category-women/images/nike/air max pre-day purple,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/air max pre-day purple
adidas Originals,"- Adidas Stan Smith Bonega 2B ""ftwr white""- Colour: White/Red- Stylecode: HQ9882",EUR,69.99,Stan Smith Bonega White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/stan-smith-bonega-2b-ftwr-white,data/raw/sneakerbaas/category-women/images/adidas originals/stan smith bonega white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/stan smith bonega white
Autry,"- AUTRY 01 LOW WOM DEN/DEN ""SALTWATER ""- Colour: Green- Stijlcode: AULWDC06",EUR,149.99,01 LOW W SALTWATER,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-den-den-saltwater,data/raw/sneakerbaas/category-women/images/autry/01 low w saltwater,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/01 low w saltwater
Asics,"- Asics GEL-KAYANO ""Brown/Pink""- Colour: Pink- Stijlcode: 1202A105-021",EUR,79.99,GEL-KAYANO Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/gel-kayano-brown-pink,data/raw/sneakerbaas/category-women/images/asics/gel-kayano pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/asics/gel-kayano pink
PUMA Sportstyle,"- Puma Cell Dome King x Dua Lipa ""Puma Black-Poppy Red-Blue Glow""- Laag model- Vetersluiting voor een goede pasvorm- Plateauzool vooraan- Stijlcode: 387289 01",EUR,59.99,Cell Dome King x Dua Lipa,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/cell-dome-king-x-dua-lipa-puma-black-poppy-red-blue-glow,data/raw/sneakerbaas/category-women/images/puma sportstyle/cell dome king x dua lipa,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/cell dome king x dua lipa
New Balance,"- New Balance 997 ""White/Pink""- Colour: White/Pink- Stijlcode: CW997HSA",EUR,54.99,997 WhitePink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mr530-grey-matter-1,data/raw/sneakerbaas/category-women/images/new balance/997 whitepink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/997 whitepink
adidas Originals,"- adidas OZELIA ""off white""- Colour: White/Purple- Stijlcode: HP6373",EUR,49.99,OZELIA off white,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/ozelia-off-white,data/raw/sneakerbaas/category-women/images/adidas originals/ozelia off white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/ozelia off white
Autry,"- Autry OPEN MID WOM LEAT/LEAT ""ACADEMY PINK""- Colour: Pink/White- Stijlcode: AOMWCE17",EUR,169.99,OPEN MID W ACADEMY PINK,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/open-mid-wom-leat-leat-academy-pink,data/raw/sneakerbaas/category-women/images/autry/open mid w academy pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/open mid w academy pink
Autry,"- AUTRY 01 LOW WOM CANVAS ""BI IVORY""- Colour: Black/White- Stijlcode: AULWCB02",EUR,149.99,01 LOW W BI IVORY,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-canvas-bi-ivory,data/raw/sneakerbaas/category-women/images/autry/01 low w bi ivory,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/01 low w bi ivory
Autry,"- AUTRY 01 LOW WOM CANVAS ""BI POW""- Colour: Pink/White - Stijlcode: AULWCB05",EUR,149.99,01 LOW W BI POW,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-canvas-bi-pow,data/raw/sneakerbaas/category-women/images/autry/01 low w bi pow,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/01 low w bi pow
Puma Sportstyle,"- Puma RS-Z Reinvent Wns ""Burnt Olive-Marshmallow""- Colour: Green/Pink- Stijlcode: 383219 17",EUR,49.99,RS-Z Reinvent W Olive,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/rs-z-reinvent-wns-burnt-olive-marshmallow,data/raw/sneakerbaas/category-women/images/puma sportstyle/rs-z reinvent w olive,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/rs-z reinvent w olive
adidas Originals,"- adidas Gazelle Bold ""Green""- Colour: Green/Pink/Brown- Stijlcode: H06125",EUR,129.95,Gazelle Bold Green,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/gazelle-bold-green,data/raw/sneakerbaas/category-women/images/adidas originals/gazelle bold green,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/gazelle bold green
adidas Originals,"- Adidas FORUM 84 LOW W ""off white""- Colour: White/Orange- Stijlcode: HR2009",EUR,79.99,FORUM LOW off white,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/forum-84-low-w-off-white,data/raw/sneakerbaas/category-women/images/adidas originals/forum low off white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/forum low off white
Puma Sportstyle,"- Puma Teveris Nitro Thrifted Wns ""Puma White""- Colour: Grey/White- Stijlcode: 391095 01",EUR,49.99,Teveris Nitro Thrifted,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/teveris-nitro-thrifted-wns-puma-white,data/raw/sneakerbaas/category-women/images/puma sportstyle/teveris nitro thrifted,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/teveris nitro thrifted
Autry,"- Autry LOW W Leather ""Red""- Colour: Red/White/beige- Stijlcode: AULWWB02",EUR,149.99,Low W Leather Red,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/low-w-leather-red,data/raw/sneakerbaas/category-women/images/autry/low w leather red,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/low w leather red
Adidas Originals,"- adidas FORUM 84 HI W ""off white""- Colour: White/ Orange- Stijlcode: GX4516",EUR,89.99,FORUM 84 HI White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/forum-84-hi-w-off-white,data/raw/sneakerbaas/category-women/images/adidas originals/forum 84 hi white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/forum 84 hi white
Nike,"- Nike Blazer Low Platform ""Lemon Drop""- Colour: Yellow- SKU: DN0744-700",EUR,59.99,Blazer Low Lemon Drop,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/blazer-low-platform-lemon-drop,data/raw/sneakerbaas/category-women/images/nike/blazer low lemon drop,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/blazer low lemon drop
Puma Sportstyle,"- Puma RS-Z Reinvent Wns ""Apricot Blush-Cloud Pink""- Colour: Pink/Beige- Stijlcode: 383219 19",EUR,49.99,RS-Z Reinvent Cloud Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/rs-z-reinvent-wns-apricot-blush-cloud-pink,data/raw/sneakerbaas/category-women/images/puma sportstyle/rs-z reinvent cloud pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/rs-z reinvent cloud pink
Autry,"- AUTRY 01 LOW WOM SUEDE/LEAT ""WHT/CORAL""- Colour: White/Pink- Stijlcode: AULWSL03",EUR,149.99,01 LOW W WHTCORAL,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-suede-leat-wht-coral,data/raw/sneakerbaas/category-women/images/autry/01 low w whtcoral,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/01 low w whtcoral
New Balance,"- New Balance MR530 ""WHITE""- Colour: White/Pink- Stylecode: MR530BC",EUR,99.99,MR530 WHITE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mr530-white-5,data/raw/sneakerbaas/category-women/images/new balance/mr530 white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/mr530 white
Autry,"- Autry 01 LOW WOM LEAT/LEAT ""WHT/WHT""- Colour: White/Beige- Stijlcode: AULWLL15",EUR,149.99,01 Low White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-leat-leat-wht-wht,data/raw/sneakerbaas/category-women/images/autry/01 low white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/01 low white
Nike,"- Nike Air Max 95 ""Ocean Cube""- SKU: DR7867-100- Colors: Summit White / White / Blue / Yellow",EUR,89.95,Air Max 95 Ocean Cube,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/nike-air-max-95-ocean-cube,data/raw/sneakerbaas/category-women/images/nike/air max 95 ocean cube,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/air max 95 ocean cube
Karhu,"- Karhu Trampas ""Dawn Blue""- Stylecode: F809023- Full suede upper- Suede M-logo- Leather ankle lining- Leather topped footbed- 100% cotton lace- Original inspired trampas box design- Color: Grey",EUR,49.99,Trampas Dawn Blue,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/trampas-dawn-blue,data/raw/sneakerbaas/category-women/images/karhu/trampas dawn blue,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/karhu/trampas dawn blue
Puma Sportstyle,"- Teveris Nitro Thrifted Wns ""Warm White""- Colour: White/Beige- Stylecode: 391095 02",EUR,49.99,Teveris Nitro Thrifted White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/teveris-nitro-thrifted-wns-warm-white,data/raw/sneakerbaas/category-women/images/puma sportstyle/teveris nitro thrifted white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/teveris nitro thrifted white
Autry,"- Autry Medalist Low ""White Teal"" - SKU: AULWLS47 - Colors: White / Off White / Teal - Classic sneaker that you can always wear, under any pants! - The upper is made of leather - Iconic colored back with embossed logo. - Including Autry sneaker dust bag",EUR,164.95,Medalist Low White Teal,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/medalist-low-white-teal-1,data/raw/sneakerbaas/category-women/images/autry/medalist low white teal,
adidas Originals,"- adidas OZWEEGO ""Soft Pink""- Colour: Pink- Stylecode: HQ1629",EUR,59.99,OZWEEGO Soft Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/ozweego-soft-pink,data/raw/sneakerbaas/category-women/images/adidas originals/ozweego soft pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/ozweego soft pink
adidas Originals,"- Astir SN ""Grey''- Colour: Grey/White- Stylecode: GY2596",EUR,59.99,Astir SN Grey,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/astir-sn-grey-one,data/raw/sneakerbaas/category-women/images/adidas originals/astir sn grey,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/astir sn grey
Reebok Classics,"- Reebok Cardi B Slides ""ultima purple""- Colour: Purple- Stylecode:  HP2215",EUR,34.99,Cardi B Slides Purple,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/cardi-b-slides-ultima-purple,data/raw/sneakerbaas/category-women/images/reebok classics/cardi b slides purple,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/cardi b slides purple
adidas Originals,"- NMD_R1 x André Saraiva ""Core Black""- Colour: Black/White- Stylecode: HQ6859",EUR,69.99,NMD R1 x André Saraiva,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/nmd_r1-x-andre-saraiva-core-black,data/raw/sneakerbaas/category-women/images/adidas originals/nmd r1 x andré saraiva,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/nmd r1 x andré saraiva
Autry,"- AUTRY 01 LOW WOM ""LEAT WHT/PETROL""- Colour: White/ Green- Stijlcode: AULWLL44",EUR,149.99,01 LOW WOM WHTPETROL,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-wom-leat-wht-petrol,data/raw/sneakerbaas/category-women/images/autry/01 low wom whtpetrol,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/autry/01 low wom whtpetrol
New Balance,"- 500 ""Grey/rose gold""- Color: Grey- Stijlcode: GW500CR",EUR,49.99,500 Greyrose gold,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/500-grey-rose-gold,data/raw/sneakerbaas/category-women/images/new balance/500 greyrose gold,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/new balance/500 greyrose gold
Puma Sportstyle,"- Puma Cali Dream Thrifted Wns ""PUMA White-Pristine-Frosted Ivory""- Colour: White/Grey/Beige- Stijlcode: 389869 01",EUR,49.99,Cali Dream Thrifted Frosted,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/cali-dream-thrifted-wns-puma-white-pristine-frosted-ivory,data/raw/sneakerbaas/category-women/images/puma sportstyle/cali dream thrifted frosted,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/cali dream thrifted frosted
Reebok Classics,- Reebok- Colour: Beige- Stylecode: HP2216,EUR,34.99,Cardi B Slides Beige,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/cardi-b-slides-beige,data/raw/sneakerbaas/category-women/images/reebok classics/cardi b slides beige,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/cardi b slides beige
Nike,"- Nike Blazer Low Platform ""PINK OXFORD/SUMMIT WHITE""- Colour: Pink/ White- Stijlcode: DN0744-600",EUR,59.99,Blazer Low Platform Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/blazer-low-platform-pink-oxford-rose-whisper-summit-white,data/raw/sneakerbaas/category-women/images/nike/blazer low platform pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/blazer low platform pink
Reebok Classics,"- Reebok Club C 85 ""White""- Colour: White- Stijlcode: GY9737",EUR,49.99,Club C 85 White,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/club-c-85-white,data/raw/sneakerbaas/category-women/images/reebok classics/club c 85 white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/reebok classics/club c 85 white
PUMA Sportstyle,"- Puma Mayze SD x Dua Lipa ""Puma Black-Blue Glow""- Colour: Black/Red- Stijlcode: 387294 05",EUR,49.99,Mayze SD x Dua Lipa,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/mayze-sd-x-dua-lipa-puma-black-blue-glow,data/raw/sneakerbaas/category-women/images/puma sportstyle/mayze sd x dua lipa,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/puma sportstyle/mayze sd x dua lipa
adidas Originals,- Response CL W ''Wonder Taupe''  - Colour: Taupe/White- Stylecode: ID4289,EUR,69.95,Response CL Taupe,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/response-cl-white,data/raw/sneakerbaas/category-women/images/adidas originals/response cl taupe,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/adidas originals/response cl taupe
Nike,"- Nike Air Max Dawn ""WHITE/BLACK-TOTAL ORANGE""- Colour: White/Black- Stijlcode: DH5131-101",EUR,69.99,Air Max Dawn WHITE,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/air-max-dawn-white-black-total-orange,data/raw/sneakerbaas/category-women/images/nike/air max dawn white,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/air max dawn white
Nike,"- Nike Blazer Low '77 Jumbo ""LIGHT SOFT PINK/SAIL-ARCTIC ORANGE""- Colour: Pink/White/Beige- Stijlcode: DQ1470-601",EUR,49.99,Blazer Low Jumbo Pink,category-women,https://www.sneakerbaas.com/collections/sneakers/category-women,https://www.sneakerbaas.com/collections/sneakers/products/blazer-low-77-jumbo-light-soft-pink-sail-arctic-orange,data/raw/sneakerbaas/category-women/images/nike/blazer low jumbo pink,s3://sneakers-ml/data/raw/sneakerbaas/category-women/images/nike/blazer low jumbo pink
