brand,description,pricecurrency,price,title,collection_name,collection_url,url,images_dir,s3_dir
Vans,"- Vans UA Classic Slip-On 98 DX CRFT ""Black""- Colour: Black/Blue/Red/Yellow- Stylecode: VN0A7Q58F3H1M",EUR,59.99,UA Classic Slip-On 98 Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/ua-classic-slip-on-98-dx-crft-black,data/raw/sneakerbaas/category-men/images/vans/ua classic slip-on 98 black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/vans/ua classic slip-on 98 black
Asics,"- Asics GT-2160 ""Oyster Grey""- Colour: Grey / Cream / Black- Stijlcode: 1203A320 020",EUR,129.95,GT-2160 Oyster,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/gt-2160,data/raw/sneakerbaas/category-men/images/asics/gt-2160 oyster,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/gt-2160 oyster
Asics,"- Asics EX89 ""WHITE/ILLUSION BLUE""- Colour: White/Blue/Red-Stijlcode: 1201A476-101",EUR,79.99,EX89 WHITEILLUSION BLUE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/ex89-white-illusion-blue,data/raw/sneakerbaas/category-men/images/asics/ex89 whiteillusion blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/ex89 whiteillusion blue
KangaROOS,"- KangaROOS Kangaroos Coil ""Karl vapor grey/steel grey""- Colour: Grey- Stijlcode: 4710V 000 2027",EUR,149.99,Coil R2 Karl,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/kangaroos-coil-karl-vapor-grey-steel-grey,data/raw/sneakerbaas/category-men/images/kangaroos/coil r2 karl,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/coil r2 karl
Asics,"- Asics GEL-1130 ""Grey""- Colour: Grey / Cream- Stijlcode: 1201A255 028",EUR,119.95,GEL-1130 Grey,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/gel-1132,data/raw/sneakerbaas/category-men/images/asics/gel-1130 grey,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/gel-1130 grey
New Balance,"- New Balance 574 ""BURGUNDY""- Colour: Red/Pink- Stijlcode: U574MO2",EUR,59.99,574 BURGUNDY,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/574-burgundy,data/raw/sneakerbaas/category-men/images/new balance/574 burgundy,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/574 burgundy
Asics,"- Asics GEL-VENTURE 6 NS ""Forest""- Colour: Green / Black / White- Stijlcode: 1203A303 300",EUR,99.99,GEL-VENTURE 6 Forest,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/gel-venture-6-ns,data/raw/sneakerbaas/category-men/images/asics/gel-venture 6 forest,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/gel-venture 6 forest
Nike,"- Nike Blazer Mid '77 Vintage ""WHITE/BLACK-BLUE LIGHTNING-WHITE""- Colour: White/Blue- Stijlcode: BQ6806-121",EUR,49.99,Blazer Mid LIGHTNING BLUE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/blazer-mid-77-vintage-white-black-blue-lightning-white,data/raw/sneakerbaas/category-men/images/nike/blazer mid lightning blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/nike/blazer mid lightning blue
New Balance,"- New Balance 550 ""WHITE""- Colour: White/Creme/Grey- Stijlcode: BB550PWG",EUR,139.99,550 Vintage White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/550-white-2,data/raw/sneakerbaas/category-men/images/new balance/550 vintage white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/550 vintage white
Asics,"- Asics EX89 ""WHITE/CREAM""- Colour: White / Cream / Blue- Stijlcode: 1201A476-110",EUR,69.99,EX89 WHITECREAM,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/ex89-white-cream,data/raw/sneakerbaas/category-men/images/asics/ex89 whitecream,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/ex89 whitecream
Nike,"- Nike Air Presto ""TEAM RED/BLACK-WHITE""- Colour: Red/White- Stijlcode: CT3550-601",EUR,69.99,Air Presto TEAM RED,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/air-presto-team-red-black-white,data/raw/sneakerbaas/category-men/images/nike/air presto team red,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/nike/air presto team red
adidas Originals,"- NMD_R1 x André Saraiva ""Core Black""- Colour: Black/White- Stylecode: HQ6859",EUR,69.99,NMD R1 x André Saraiva,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/nmd_r1-x-andre-saraiva-core-black,data/raw/sneakerbaas/category-men/images/adidas originals/nmd r1 x andré saraiva,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/adidas originals/nmd r1 x andré saraiva
adidas Originals,"- adidas Forum Low ""night indigo""- Colour: Blue/White- Stijlcode: IE7172",EUR,69.99,Forum Low night indigo,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/forum-low-night-indigo,data/raw/sneakerbaas/category-men/images/adidas originals/forum low night indigo,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/adidas originals/forum low night indigo
Mizuno,"- Mizuno Wave Rider 10 ""BeringSea/Silver/SBlue""- Colour: Blue- Stylecode: D1GA226301",EUR,89.99,Wave Rider 10 Blue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wave-mujin-tl-beringsea-silver-sblue,data/raw/sneakerbaas/category-men/images/mizuno/wave rider 10 blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/mizuno/wave rider 10 blue
New Balance,"- New Balance U574LGV1 ""Grey""-Colour: Grey/White- Stylecode: U574LGGL",EUR,59.99,U574LGV1 Grey,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/u574lgv1-grey-1,data/raw/sneakerbaas/category-men/images/new balance/u574lgv1 grey,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/u574lgv1 grey
Reebok Classics,"- Reebok LX2200 ""core black""- Colour: Black/White- Stijlcode: GY1538",EUR,59.99,LX2200 core black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/lx2200-core-black,data/raw/sneakerbaas/category-men/images/reebok classics/lx2200 core black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/reebok classics/lx2200 core black
Asics,"- Asics GEL-KAYANO 14 ""CREAM/BLACK""- Colour: Cream / Black / Silver- Stijlcode: 1201A019 108",EUR,149.95,GEL-KAYANO 14 CREAMBLACK,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/gel-kayano-14,data/raw/sneakerbaas/category-men/images/asics/gel-kayano 14 creamblack,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/gel-kayano 14 creamblack
New Balance,"- New Balance U574V2 ""NAVY""- Colour: Blue/White- Stijlcode: U574BU2",EUR,49.99,574 Navy,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/u574v2-navy-1,data/raw/sneakerbaas/category-men/images/new balance/574 navy,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/574 navy
adidas Originals,- adidas Stan Smith x André Saraiva- Colour: White/Green- Stijlcode: HQ6862,EUR,59.99,Stan Smith x André Saraiva,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/stan-smith-x-andre-saraiva-ftwr-white,data/raw/sneakerbaas/category-men/images/adidas originals/stan smith x andré saraiva,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/adidas originals/stan smith x andré saraiva
Mizuno,"- Wave Mujin ""BSea/BSea/SilverBlue""- Colour: Blue- Stylecode: D1GA226501",EUR,99.99,Wave Mujin TL,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wave-rider-10-bsea-bsea-silverblue,data/raw/sneakerbaas/category-men/images/mizuno/wave mujin tl,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/mizuno/wave mujin tl
Saucony,"- Saucony 3D GRID HURRICANE ""TORTOISE""- Colour: Green/Orange- Stijlcode: S70682-1",EUR,89.99,3D GRID Tortoise,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/3d-grid-hurricane-tortoise,data/raw/sneakerbaas/category-men/images/saucony/3d grid tortoise,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/3d grid tortoise
KangaROOS,"- KangaROOS Kangaroos 2R ""Valentine frost pink/dusty rose""- Colour: Pink- Stijlcode: 4711V 000 6145",EUR,149.99,Coil R2 Valentine,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/kangaroos-2r-valentine-frost-pink-dusty-rose,data/raw/sneakerbaas/category-men/images/kangaroos/coil r2 valentine,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/coil r2 valentine
Asics,"- Asics GEL-1090v2 ""Green""- Colour: Black / Green / White- Stijlcode: 1203A224 300",EUR,119.95,GEL-1090 V2 Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/gel-1090v2,data/raw/sneakerbaas/category-men/images/asics/gel-1090 v2 green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/gel-1090 v2 green
New Balance,"- New Balance 574 ""BROWN""- Colour: Orange/Beige- Stijlcode: U574OB2",EUR,59.99,574 BROWN,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/574-brown,data/raw/sneakerbaas/category-men/images/new balance/574 brown,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/574 brown
Reebok Classics,"- Reebok Panini Question Mid ""core black""- Colour: Black/Blue- Stylecode: HQ4135",EUR,79.99,Panini Question Black,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/panini-question-mid-core-black,data/raw/sneakerbaas/category-men/images/reebok classics/panini question black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/reebok classics/panini question black
Saucony,"- Saucony SHADOW 6000 ""GREY/RED""- Colour: Grey/Red- Stijlcode: S70441-37",EUR,69.99,Shadow 6000 Grey,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-grey-red,data/raw/sneakerbaas/category-men/images/saucony/shadow 6000 grey,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/shadow 6000 grey
VANS,"- Vans Half Cab 33 ""Red""- Colour: Red/ Black- Stylecode: VN0A5KX6B3E1",EUR,59.99,Half Cab 33 Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/half-cab-33-red,data/raw/sneakerbaas/category-men/images/vans/half cab 33 red,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/vans/half cab 33 red
Autry,"- AUTRY 01 LOW MAN CANVAS ""BI IVORY""- Colour: White- Stijlcode: AULMCB01",EUR,149.99,01 LOW M BI IVORY,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-man-canvas-bi-ivory,data/raw/sneakerbaas/category-men/images/autry/01 low m bi ivory,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/01 low m bi ivory
Autry,"- Autry 01 LOW MAN CANVAS ""BI BLACK""- Colour: Black/White/Creme- Stijlcode: AULMCB02",EUR,149.99,01 LOW M BLACK,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-man-canvas-bi-black,data/raw/sneakerbaas/category-men/images/autry/01 low m black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/01 low m black
Autry,"- AUTRY 01 LOW MAN ""AMETHYST""- Colour: Red / White- Stijlcode: AULMWB13",EUR,159.99,Low Leather Amethyst,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-man-leat-amethyst,data/raw/sneakerbaas/category-men/images/autry/low leather amethyst,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/low leather amethyst
Salomon,"- Salomon XT-6 MINDFUL ""Moth""- Colour: Cream / Black / Blue- Stijlcode: L47159000",EUR,139.95,XT-6 MINDFUL Moth,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/xt-6-mindful-moth,data/raw/sneakerbaas/category-men/images/salomon/xt-6 mindful moth,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/salomon/xt-6 mindful moth
Vans,"- Utrarange Exo ""Tobacco""- Colour: Brown/Green- Stylecode: VN05KS5FSU1",EUR,89.99,Utrarange Tobacco,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/utrarange-exo-tobacco,data/raw/sneakerbaas/category-men/images/vans/utrarange tobacco,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/vans/utrarange tobacco
Saucony,"- Saucony SHADOW 5000 ""GREEN""- Colour: Green/White- Stijlcode: S70665-11",EUR,69.99,Shadow 5000 Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-5000-green-white,data/raw/sneakerbaas/category-men/images/saucony/shadow 5000 green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/shadow 5000 green
KangaROOS,"- KangaROOS COIL R1 ARCHIVE ""blue""- Colour: Dark blue/White/Creme- Stijlcode: 47319 000 4000",EUR,69.99,COIL R1 ARCHIVE blue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/coil-r1-archive-blue,data/raw/sneakerbaas/category-men/images/kangaroos/coil r1 archive blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/coil r1 archive blue
New Balance,"- New Balance BBW550 ""SEA SALT""- Colour: Creme/Orange/green- Stylecode: BBW550DA",EUR,119.99,BBW550 SEA SALT,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/bbw550-sea-salt-1,data/raw/sneakerbaas/category-men/images/new balance/bbw550 sea salt,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/bbw550 sea salt
KangaROOS,"- KangaROOS COIL R1 OG POP ""off white""- Colour: White/Orange/Green/Purple- Stylecode: 47290 000 0104",EUR,69.99,COIL R1 OG POP off white,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/coil-r1-og-pop-off-white,data/raw/sneakerbaas/category-men/images/kangaroos/coil r1 og pop off white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/coil r1 og pop off white
Clarks,"- Clarks Wallabee Boot ""Navy""- Colour: Blue/Beige/White- Stijlcode: 261691527",EUR,109.99,Wallabee Boot Navy,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wallabee-boot-navy,data/raw/sneakerbaas/category-men/images/clarks/wallabee boot navy,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/clarks/wallabee boot navy
KangaROOS,"- KangaROOS AUSSIE Mono ""Rose""- Colour: Pink/White- Stylecode: 47295 000 6405",EUR,59.99,AUSSIE Mono Rose,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/aussie-mono-rose,data/raw/sneakerbaas/category-men/images/kangaroos/aussie mono rose,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/aussie mono rose
Autry,"- AUTRY 01 LOW MAN CANVAS ""BI EDEN""- Colour: White/Green- Stylecode: AULMCB08",EUR,149.99,01 LOW M BI EDEN,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-man-canvas-bi-eden,data/raw/sneakerbaas/category-men/images/autry/01 low m bi eden,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/01 low m bi eden
KangaROOS,"- KangaROOS 3 POINTER 2.0 ""white/blue""- Colour: White/Blue- Stylecode: 47312 000 0025",EUR,69.99,3 POINTER 2.0 whiteblue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/3-pointer-2-0-white-blue,data/raw/sneakerbaas/category-men/images/kangaroos/3 pointer 2.0 whiteblue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/3 pointer 2.0 whiteblue
KangaROOS,"- KangaROOS NET ""white/green""- Colour: White/Green/Pink- Stijlcode: 47292 000 0024",EUR,59.99,NET whitegreen,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/net-white-green,data/raw/sneakerbaas/category-men/images/kangaroos/net whitegreen,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/net whitegreen
Saucony,"- Saucony SHADOW 5000 ""BLUE""- Colour: White/Blue- Stijlcode: S70665-16",EUR,79.99,Shadow 5000 Blue,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-5000-white-blue,data/raw/sneakerbaas/category-men/images/saucony/shadow 5000 blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/shadow 5000 blue
adidas Originals,"- adidas ZX 5020 ""crystal white""- Colour: Grey/Pink/Blue- Stijlcode: GX1619",EUR,59.99,ZX 5020 crystal white,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/zx-5020-crystal-white,data/raw/sneakerbaas/category-men/images/adidas originals/zx 5020 crystal white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/adidas originals/zx 5020 crystal white
Diadora,"-Diadora MAVERICK PRIDE ""AZZURRO""-Colour: WHITE-Stylecode: 501.179060-C3196",EUR,59.99,MAVERICK PRIDE AZZURRO,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/maverick-pride-azzurro,data/raw/sneakerbaas/category-men/images/diadora/maverick pride azzurro,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/diadora/maverick pride azzurro
KangaROOS,"- KangaROOS COIL R3 ultimate ""grey/raven""- Colour: Grey/Black- Stylecode: 47320 000 2246",EUR,69.99,COIL R3 ultimate greyraven,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/coil-r3-ultimate-grey-raven,data/raw/sneakerbaas/category-men/images/kangaroos/coil r3 ultimate greyraven,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/coil r3 ultimate greyraven
Clarks,"- Clarks Wallabee ""Purple""- Colour: Purple- Stijlcode: 261688607",EUR,79.99,Wallabee Purple,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/wallabee-purple-green,data/raw/sneakerbaas/category-men/images/clarks/wallabee purple,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/clarks/wallabee purple
Reebok Classics,"- Reebok Question Mid ""ftwr white""- Colour: White/Green- Stylecode: GW8857",EUR,79.99,Question Mid White Green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/question-mid-ftwr-white,data/raw/sneakerbaas/category-men/images/reebok classics/question mid white green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/reebok classics/question mid white green
KangaROOS,"- KangaROOS COIL R1 ARCHIVE ""green""- Colour: Green/White/Creme- Stylecode: 47319 000 8000",EUR,69.99,COIL R1 ARCHIVE green,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/coil-r1-archive-green,data/raw/sneakerbaas/category-men/images/kangaroos/coil r1 archive green,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/coil r1 archive green
Diadora,"- Diadora N9002 ""DENIM SCURO""- Colour: Blue/Green/Grey- Stijlcode: 178570-C0498",EUR,69.99,N9002 Denim Scuro,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/n9002-denim-scuro,data/raw/sneakerbaas/category-men/images/diadora/n9002 denim scuro,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/diadora/n9002 denim scuro
Autry,"- AUTRY 01 LOW MAN CANVAS ""BI VIOLET""- Colour: White/Purple- Stijlcode: AULMCB07",EUR,149.99,01 LOW M BI VIOLET,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/autry-01-low-man-canvas-bi-violet,data/raw/sneakerbaas/category-men/images/autry/01 low m bi violet,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/01 low m bi violet
Asics,"- Asics EX89 ""WHITE/HABANERO""- Colour: White/Orange- Stylecode: 1201A476-109",EUR,79.99,EX89 WHITEHABANERO,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/ex89-white-habanero,data/raw/sneakerbaas/category-men/images/asics/ex89 whitehabanero,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/ex89 whitehabanero
Saucony,"- Saucony SHADOW 6000 ""LIGHT BROWN""- Colour: Light Brown- Stijlcode: S70662-5",EUR,89.99,Shadow 6000 Light Brown,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-light-brown,data/raw/sneakerbaas/category-men/images/saucony/shadow 6000 light brown,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/shadow 6000 light brown
Salomon,"- Salomon XT-6 EXPANSE ""Dark Sapphire""- Colour: Black/Creme/Pink- Stylecode: L47134100",EUR,159.95,XT-6 EXPANSE Sapphire,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/xt-6-expanse-dark-sapphire,data/raw/sneakerbaas/category-men/images/salomon/xt-6 expanse sapphire,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/salomon/xt-6 expanse sapphire
Saucony,"- Saucony SHADOW 6000 ""RED""- Colour: Red / White- Stijlcode: S70662-6",EUR,69.99,Shadow 6000 Red,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-red,data/raw/sneakerbaas/category-men/images/saucony/shadow 6000 red,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/shadow 6000 red
Autry,"- Autry OPEN MID MAN LEAT/LEAT ""CAPSULE""- Colour: White/Red/BLack- Stijlcode: AOMMCE15",EUR,149.99,MID M CAPSULE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/open-mid-man-leat-leat-capsule,data/raw/sneakerbaas/category-men/images/autry/mid m capsule,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/autry/mid m capsule
New Balance,"- New Balance BBW550 ""SEA SALT""- Colour: White/Red/Off white- Stijlcode: BB550VTB",EUR,89.99,BBW550 SEA SALT,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/bbw550-sea-salt-2,data/raw/sneakerbaas/category-men/images/new balance/bbw550 sea salt,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/bbw550 sea salt
Asics,"- Asics EX89 ""WHITE/FRENCH BLUE""- Colour: White/Green- Stijlcode: 1201A476-106",EUR,79.99,EX89 WHITEFRENCH BLUE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/ex89-white-french-blue,data/raw/sneakerbaas/category-men/images/asics/ex89 whitefrench blue,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/asics/ex89 whitefrench blue
New Balance,"-New Balance BBW550 ""WHITE""-Colour: WHITE/BLUE-Stylecode: BB550LSB",EUR,129.99,BBW550 WHITE,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/bbw550-white,data/raw/sneakerbaas/category-men/images/new balance/bbw550 white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/new balance/bbw550 white
Reebok Classics,"- Reebok Panini Question ""ftwr white""- Colour: White/Blue- Stylecode: HQ1097",EUR,79.99,Panini Question White,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/panini-question-ftwr-white,data/raw/sneakerbaas/category-men/images/reebok classics/panini question white,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/reebok classics/panini question white
Saucony,"- Saucony GRID AZURA 2000 ""VENUS""- Colour: Orange/Beige- Stijlcode: S70713-2",EUR,69.95,Grid Azura 2000 Venus,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/grid-azura-2000-venus,data/raw/sneakerbaas/category-men/images/saucony/grid azura 2000 venus,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/saucony/grid azura 2000 venus
KangaROOS,"- KangaROOS 3 POINTER 2.0 ""white/green""- Colour: White/Green- Stylecode: 47312 000 0024",EUR,69.99,3 POINTER 2.0 whitegreen,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/3-pointer-2-0-white-green,data/raw/sneakerbaas/category-men/images/kangaroos/3 pointer 2.0 whitegreen,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/3 pointer 2.0 whitegreen
KangaROOS,"- KangaROOS NET ""white/dk navy""- Colour: White/Creme/Blue- Stylecode: 47292 000 0008",EUR,59.99,NET whitedk navy,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/net-white-dk-navy,data/raw/sneakerbaas/category-men/images/kangaroos/net whitedk navy,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/kangaroos/net whitedk navy
Nike,"- Nike Waffle One Leather ""WHITE-BLACK""- Colour: Black/White- Stijlcode: DX9428-001",EUR,49.99,Waffle One BLACK,category-men,https://www.sneakerbaas.com/collections/sneakers/category-men,https://www.sneakerbaas.com/collections/sneakers/products/waffle-one-leather-white-black,data/raw/sneakerbaas/category-men/images/nike/waffle one black,s3://sneakers-ml/data/raw/sneakerbaas/category-men/images/nike/waffle one black
