brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Toms,WMNS GAMMA ECO-TRAINERS PAVEMENT GREY,"₹ 9,999.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10019929,"The Gamma is a modern remix of the TOMS classic Alp, specially designed for Earth Month, with the planet in mind. With a playfully speckled, chunky sole it's made with breathable fabric, a padded collar and rubber outsole. Perfectly lightweight for summer weather.  Midsole composed of a blend of Green EVA and post- manufacture recycled EVA regrind Custom designed rubber outsole Recycled REPREVE upper materials Slip-on upper with oversized gore for easy on, easy off. TOMS is a proud member of the Fair Labor Association—working with suppliers that conduct their businesses ethically, engage with workers, ensure safe working conditions, and establish human rights compliance and social responsibility.  When you buy TOMS, you help fund access to mental health resources for the millions of people who need them. Wear TOMS. WEAR GOOD.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-gamma-eco-trainers-pavement-grey,data/superkicks/women-sneakers/photos/Toms/WMNS GAMMA ECO-TRAINERS PAVEMENT GREY,,
Reebok,CLASSIC LEATHER SEA SPRAY,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY2445,CLASSIC EVERYDAY SHOES WITH AN AGED LOOK There's something about a vintage look that draws up our fondest memories. These women's Reebok shoes channel that profound nostalgia with colours inspired by sun-washed court surfaces. They have a soft leather upper with detailed stitching. Subtle metallic hits of textured leather give it that patina look of a cherished keepsake.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/classic-leather-sea-spray,data/superkicks/women-sneakers/photos/Reebok/CLASSIC LEATHER SEA SPRAY,,
Reebok,WMNS CLASSIC LEATHER SOFT ECRU,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY2446,CLASSIC EVERYDAY SHOES WITH AN AGED LOOK There's something about a vintage look that draws up our fondest memories. These women's Reebok shoes channel that profound nostalgia with colors inspired by sun-washed court surfaces. They have a soft leather upper with detailed stitching. Subtle metallic hits of textured leather give it that patina look of a cherished keepsake.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-soft-ecru,data/superkicks/women-sneakers/photos/Reebok/WMNS CLASSIC LEATHER SOFT ECRU,,
Jordan,WMNS AIR JORDAN 3 RETRO WHITEVARSITY RED-LUCKY GREEN,"₹ 16,595.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,CK9246-136,"Set the gold standard with the Air Jordan 3. An all-time favorite, this fresh colorway adds to the legacy. Of course, a hangtag certifies your place on the team—and the elephant print detailing delivers a classic finish.More Details  Leather and synthetic leather materials in upper Foam midsole Rubber outsole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-3-retro-white-varsity-red-lucky-green,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 3 RETRO WHITEVARSITY RED-LUCKY GREEN,,
Reebok,WMNS CLUB C EXTRA PURE GREYWHITE,"₹ 8,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE6679,EXTRA TALL REEBOK SHOES WITH EXTRA PERSONALITY Being extra is a good thing. These women's Club C Extra shoes prove it. An exaggerated platform midsole with a geometric design gives you an amplified look. Don't miss the outsole which has a 3D tennis racket effect. Subtle hits of iconic colour on the leather upper seal the deal.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-club-c-extra-pure-grey-white,data/superkicks/women-sneakers/photos/Reebok/WMNS CLUB C EXTRA PURE GREYWHITE,,
Nike,WMNS DUNK LOW VARSITY REDGREY,"₹ 8,695.00",Nike India Pvt. Ltd.,Indonesia,Nike India Pvt. Ltd.,95KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DX5931-001,"All that shimmers isn't gold. Decked out in sumptuously smooth, satin-esque fabric, the Dunk Low is dressier than your average pair of sneakers but sporty enough to dress down. Its classic colour combo nods to the sneaker's original Be True to Your School ad campaign, rooting your look to coveted off-court allure. As if you need any more reason to snag this pair. You game?",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-low-varsity-red-grey,data/superkicks/women-sneakers/photos/Nike/WMNS DUNK LOW VARSITY REDGREY,,
Jordan,WMNS AIR JORDAN 1 MID STRAWBERRIESCREAM,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,BQ6472-186,"In keeping with the Jordan legend, this Air Jordan 1 Retro remains unchanged in its iconic silhouette. It features a mid cut including a white upper and coral overlays as well as matching Swoosh and Outsole. Combined with light pink details in the padded collar and midsole, this ""Strawberries and Cream"" colorway features logo details that match in color..",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/air-jordan-1-mid-strawberries-cream,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 1 MID STRAWBERRIESCREAM,,
Reebok,WMNS CLUB C GEO MID BLUE,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GV7038,"Club C Double Geo - Midsole/Outsole: Geometric Design Incorporated Into The Traditional Club C Double Midsole Club C Double Geo - Midsole/Outsole: Thicker Tread To Exaggerate The Outsole, Club C Geo Mid - Sun Washed:\""Shades Of\"" Approach With The Lighter Upper Color And Slightly Darker Color For The Logos, Club C Geo Mid - Sun Washed: All Over Suede Upper To Incorporate A Soft, Worn-In Feel, Club C Geo Mid - Sun Washed: Lighter Gum Outsoles To Help Give A More Spring Vibe To This Pack, Club C Geo Mid - Upper: Slim Collar Construction To Flatter And Provide Maximum Style Versatility, Club C Geo Mid - Upper: Subtle Outdoor Design Details Brought Into The Upper Design With Mudguard, Piping, And Webbing Accent, Club C Geo Mid - Upper: Trend Right, Mid-Cut Silhouette With Platform Bottom, Exclusively For Her.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-club-c-geo-mid-blue,data/superkicks/women-sneakers/photos/Reebok/WMNS CLUB C GEO MID BLUE,,
Jordan,WMNS AIR JORDAN 11 RETRO LOW WHITETOUR YELLOW-WHITE,"₹ 17,495.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,AH7860-107,The legendary design of the Air Jordan 11 redefined the look of basketball. A full-length cushioning unit outfits the iconic silhouette with extra-plush comfort.Durable materials in the upper give you an iconic look that lasts.Composite shank enhances mid-foot support.Rubber outsole with multidirectional pattern for traction and durability.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-11-retro-low-white-tour-yellow-white,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 11 RETRO LOW WHITETOUR YELLOW-WHITE,,
Jordan,WMNS AIR JORDAN 1 ZOOM CMFT 2 CERULEANGREEN STRIKE-OIL GREEN-PHANTOM,"₹ 13,295.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV1305-433,"Soft suede and Jordan Brand's signature Formula 23 foam come together to give you an extra luxurious (and extra cozy) AJ1. You don't need to play ""either or"" when it comes to choosing style or comfort with this one—which is nice, 'cause you deserve both.Nike Air technology absorbs impact for cushioning with every step.Suede upper and toe breaks in easily and conforms to your feet.Formula 23 foam keeps your feet extra padded.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-zoom-cmft-2-cerulean-green-strike-oil-green-phantom,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 1 ZOOM CMFT 2 CERULEANGREEN STRIKE-OIL GREEN-PHANTOM,,
Nike,WMNS AIR FORCE 1 07 MID SUMMIT WHITEDESERT OCHRE-SUMMIT WHITE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DD9625-102,"LEGENDARY AF1 STYLE.The Air Force 1 '07 Mid is everything you love best: crisp overlays, bold accents and the perfect amount of flash to let you shine. The padded, mid-height collar with classic hook-and-loop closure mixes style versatility with heritage b-ball comfort while perforations on the toe keep you cool.The crisp, easy to clean upper nods to legendary hoops style while the mid-height design locks in the fit. It's history, looks and the symbol of freshness all wrapped into 1.The leather overlays are smoother than backboard glass, durable and add comfort to every step.Originally designed for hoops, the Air cushioning delivers lasting comfort while the padded ankle and tongue pillow every step.More Details  Foam midsole Variable width lacing system Hook and loop closure lets you customize styling and fit Padded mid-height collar provides a comfortable fit Perforations on the toe Non-marking rubber sole adds traction and durability",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-mid-summit-white-desert-ochre-summit-white,data/superkicks/women-sneakers/photos/Nike/WMNS AIR FORCE 1 07 MID SUMMIT WHITEDESERT OCHRE-SUMMIT WHITE,,
Reebok,WMNS CLUB C DOUBLE REVENGE PINK,"₹ 7,599.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GV7030,LEATHER REEBOK SHOES WITH HITS OF COLOR Take your trainer game to new heights. These women's Club C Double Revenge shoes have a stacked midsole to add inches. Heritage-inspired colors let you go all out. Supple details like a leather upper and terry cloth lining give you texture for days.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-club-c-double-revenge-pink,data/superkicks/women-sneakers/photos/Reebok/WMNS CLUB C DOUBLE REVENGE PINK,,
Converse,CHUCK TAYLOR ALL STAR LUGGED 2.0 MYSTIC ORCHIDBLACKEGRET,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A03701C,"READY TO TREAD. These lugged platforms come ready to take on the season, with an upper made from cotton canvas and a breathable mesh lining. Now with a taller rubber sidewall for added protection and bold, chevron-inspired tread for style and stability. New, earthy colours keep the design grounded in nature and ready to be styled.   WHY YOU SHOULD BE DOWN  High-top sneaker-boot with cotton canvas upper OrthoLite cushioning for all-day comfort A mesh lining for breathability Lugged rubber outsole with chevron-inspired tread for enhanced traction Iconic Chuck Taylor ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-lugged-2-0-mystic-orchid-black-egret,data/superkicks/women-sneakers/photos/Converse/CHUCK TAYLOR ALL STAR LUGGED 2.0 MYSTIC ORCHIDBLACKEGRET,,
Adidas,BYW SELECT ECRU TINTBLUE,"₹ 13,999.00",adidas India Marketing Private Ltd.,Indonesia,adidas India Marketing Private Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ4425,"BASKETBALL SHOES WITH A SOFT AND SPRINGY FEEL. Keep that pep in your step all game long. These adidas basketball shoes have Lightstrike cushioning that keeps you comfortable without weighing you down. BOOST returns energy with every step you take on the hardwood, so you always have fuel left in the tank to perform in the clutch.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/copy-of-wmns-forum-low-black-off-white,data/superkicks/women-sneakers/photos/Adidas/BYW SELECT ECRU TINTBLUE,,
Jordan,WMNS AIR JORDAN 1 MID BLACKLUCKY GREEN-AQUATONE-SAIL,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,BQ6472-033,"HERITAGE STYLE, PREMIUM COMFORT ON AND OFF THE COURT.The Air Jordan 1 Mid brings full-court style and premium comfort to an iconic look. Its Air-Sole unit cushions play on the hardwood, while the padded collar gives you a supportive feel.Premium leather and synthetic upper provides durability, comfort and support.Air-Sole unit in the heel delivers signature cushioning.Rubber outsole offers traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-mid-black-lucky-green-aquatone-sail,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 1 MID BLACKLUCKY GREEN-AQUATONE-SAIL,,
Jordan,WMNS AIR JORDAN 2 RETRO COOL GREYICE BLUE-WHITE,"₹ 17,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FB8871-041,"MJ was wearing AJ2s during one of basketball's most iconic moments—you know the one. You might not dunk from the free-throw line, but you can still flex on everyone like he did. With equal parts style and luxury, these J's are the building blocks of drip. After all, big 'fits are just as important as historic dunks, right?  Nike Air unit in the heel adds cushioning when you're running a little late and doing that half-run, half-walk thing. Nubuck upper with suede quarters gives your sneakers a luxurious durability.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-cool-grey-ice-blue-white-1,data/superkicks/women-sneakers/photos/Jordan/WMNS AIR JORDAN 2 RETRO COOL GREYICE BLUE-WHITE,,
Nike,WMNS BLAZER LOW 77 JUMBO WHITEPINK OXFORD-ROSE WHISPER-WHITE,"₹ 8,595.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DQ1470-102,"EASY TO WEAR GETS BIG AND BOLD.They say, ""Don't fix what works."" We say, ""Perfect it."" This streetwear superstar gets revamped with jumbo-sized details. Harnessing the old-school look you love, the Nike Blazer Low '77 Jumbo features an oversized Swoosh design, extra-wide laces and thicker stitching.Jumbo laces are much easier to tie and add a bold look to any outfit.Capturing the essence of the classic Blazer, the stitched leather overlays and soft suede accent on the toe add heritage hoops style.Extra-thick thread for the stitching adds a bold, defiant touch.Raised herringbone pattern on the rubber outsole exaggerates the classic look while providing traction.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-77-jumbo-white-pink-oxford-rose-whisper-white,data/superkicks/women-sneakers/photos/Nike/WMNS BLAZER LOW 77 JUMBO WHITEPINK OXFORD-ROSE WHISPER-WHITE,,
Reebok,WMNS BB 4000 II PURE GREY 3PURPLE,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IF4730,"COMFORTABLE BASKETBALL-INSPIRED SHOES WITH NEUTRAL SUEDE DETAILS Bring your legit retro style anywhere you go. These women's Reebok shoes have a soft and delicate suede look and feel. Subtle lavender accents on the sidewall, heel and tongue give them that extra pop to make your outfit stand out.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-bb-4000-ii-pure-grey-3-purple,data/superkicks/women-sneakers/photos/Reebok/WMNS BB 4000 II PURE GREY 3PURPLE,,
Nike,WMNS AIR FORCE 1 07 SAILOXYGEN PURPLE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV7470-100,"The radiance lives on in the Nike Air Force 1 ’07, the b-ball icon that puts a fresh spin on what you know best: durable stitched overlays, clean finishes and the perfect amount of flash to make you shine.Leather upper ages to soft perfection.Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.Padded, low-cut collar looks sleek and feels great.More Details  Foam midsole Perforations on the toe Rubber sole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-sail-oxygen-purple,data/superkicks/women-sneakers/photos/Nike/WMNS AIR FORCE 1 07 SAILOXYGEN PURPLE,,
Nike,WMNS AIR MAX BLISS SE PALE IVORYPICANTE RED-SUMMIT WHITE,"₹ 13,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,shoe,1 pair,Superkicks India Pvt. Ltd.,FB9752-100,"Intertwining functionality with fashion, the Air Max Bliss lets you bring chic style outdoors. From rustic colors to desert-inspired textures (including faux snakeskin), it delivers the perfect amount of wild. 2-tone laces nod to traditional hiking boots, while the plush design pairs soft cushioning with pillowy padding around the ankle. Where will your adventure take you?Rich blend of materials, including mesh and suede, keeps it airy and durable.Pocket on the tongue lets you decide if you want to loosely tie up and stash the rest of your laces or go with the traditional lacing method.Originally designed for performance running, Max Air in the heel combines with a dual-density foam midsole for unbelievable cushioning.Non-marking outsole (done in classic gum rubber) features medium-sized lugs for grip and durability.Pull tab at the heel for easy on and off.More Details  Not intended for use as Personal Protective Equipment (PPE)",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/copy-of-paris-saint-germain-lt-graphite-tour-yellow,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX BLISS SE PALE IVORYPICANTE RED-SUMMIT WHITE,,
Converse,WMNS RUN STAR MOTION DUNEBLACKEGRET,"₹ 7,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A00851C,"The unique design of the Converse Wmns Run Star Motion is defined by distorted and playful lines intended to reflect the energy of the city streets. The CX foam insole, the Phylon midsole and the raised seat ensure high wearing comfort. The upper is made of pure organic canvas, from which the rubber heel with the iconic star and the Chuck 70 detail clearly stand out.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-run-star-motion-dune-black-egret,data/superkicks/women-sneakers/photos/Converse/WMNS RUN STAR MOTION DUNEBLACKEGRET,,
Converse,WMNS CHUCK TAYLOR ALL STAR MOVE PLATFORM STONE MAUVEWHITE,"₹ 4,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A01369C,"A bold, angular platform brings new energy to classic Chucks without the bulky weight. Made with cotton canvas and finished with new hues, these platforms belong in heavy rotation. Stand tall and stand out.  WHY YOU SHOULD BE DOWN  High-top platform sneaker with a cotton canvas upper OrthoLite cushioning for all-day comfort A mesh lining for breathability New Converse colors to refresh your rotation Lightweight, projectile platform adds height.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-chuck-taylor-all-star-move-platform-stone-mauve-white,data/superkicks/women-sneakers/photos/Converse/WMNS CHUCK TAYLOR ALL STAR MOVE PLATFORM STONE MAUVEWHITE,,
Reebok,WMNS CLASSIC LEATHER SP EXTRA SEA SPRAY,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ7187,"PLATFORM-STYLE SHOES THAT EMBRACE COMMUNITY SPIRIT Inspired by outdoor murals at rec centers, these women's Reebok shoes add subtle neon details to liven up your look. They have a custom sockliner full of colorful, asymmetrical lines to represent the artistry of local communities.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-sp-extra-sea-spray,data/superkicks/women-sneakers/photos/Reebok/WMNS CLASSIC LEATHER SP EXTRA SEA SPRAY,,
Nike,WMNS AIR MAX BLISS LT SMOKE GREYSAIL-PHOTON DUST,"₹ 12,795.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FJ5441-077,"Made for the days when you want to be comfy and stylish, the Nike Air Max Bliss is all about fluidity. Genuine leather, knit textiles and mesh combine to create a breathable and durable upper full of texture and dimension. Pops of color contrast with an aged aesthetic for a vintage feel while Max Air units in the heels cushion your every step for comfort you have to feel to believe.Airy mesh adds breathable comfort while synthetic leather brings durable structure.Originally designed for performance running, Max Air units combine with a dual-density foam in the midsole for unbelievable cushioning.Pillowy collar adds luxury to every step while the low-cut design looks sleek and sporty.Non-marking rubber sole features deep grooves for added grip and durability.More Details  Pull tabs on heels",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-bliss-lt-smoke-grey-sail-photon-dust,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX BLISS LT SMOKE GREYSAIL-PHOTON DUST,,
Adidas Originals,WMNS CAMPUS 00S SOLAR GREENCORE BLACK,"₹ 10,999.00",Adidas,Vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,HQ4409,"CLASSIC SHOES THAT WALK TO A NEW SET OF RULES. These adidas shoes don't just break the rules — they change them. With a fresh perspective on our Campus 80s colorways, these sneakers elevate the classic collegiate look with premium suede and faded ""shades of"" tones across the upper. The off-white midsole and signature 3-Stripes nod to the OG look while zigzag laces and Y2K branding usher in a fresh feel.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-campus-00s-solar-green-core-black,data/superkicks/women-sneakers/photos/Adidas Originals/WMNS CAMPUS 00S SOLAR GREENCORE BLACK,,
Reebok,WMNS CLASSIC LEATHER SP EXTRA BLUE PEARL,"₹ 6,399.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY7191,CLASSIC PLATFORM SNEAKERS WITH A BOLD DESIGN Take a classic up a notch. These women's Reebok shoes have a platform-style midsole for a little height boost. A carefully threaded upper gives them a structured look. The ripple outsole channels your fierce attitude.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-sp-extra-blue-pearl,data/superkicks/women-sneakers/photos/Reebok/WMNS CLASSIC LEATHER SP EXTRA BLUE PEARL,,
Nike,WMNS AIR MAX 90 FUTURA SAILHEMP-SANDDRIFT-PHANTOM,"₹ 12,795.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV7190-100,"The Air Max 90 Futura reimagines the icon of Air through your eyes. This time, taking cues from nature with smooth suede and linen-evoking textiles in an earthy palette. Let these shoes help kick off your summer bucket list—from trips to the farmer's market to picnics in the park. They won't even mind when you kick them off to put your toes in the grass.Airloom RefreshedTechy details like molded plastic on the eyestays pair with traditional suede and textile for a visual clash that adds new depth to the classic look you love. The floating Swoosh and exposed stitching further refresh your icon of Air.Tried and TrueOriginally designed for performance running, Air Max cushioning delivers time-tested comfort.Padded, low-top collar looks sleek and feels comfortable.Rubber Waffle outsole adds heritage style and durable traction.Super plush midsole keeps the comfort and '90s look you love.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-max-90-futura-sail-hemp-sanddrift-phantom,data/superkicks/women-sneakers/photos/Nike/WMNS AIR MAX 90 FUTURA SAILHEMP-SANDDRIFT-PHANTOM,,
Converse,CHUCK TAYLOR ALL STAR LUGGED 2.0 DK SMOKE GREYBLACKEGRET,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A01368C,"These lugged platforms come ready to take on the season, with an upper made from cotton canvas and a breathable mesh lining. Now with a taller rubber sidewall for added protection and bold, chevron-inspired tread for style and stability. New, earthy colors keep the design grounded in nature and ready to be styled.  WHY YOU SHOULD BE DOWN  High-top sneaker-boot with cotton canvas upper OrthoLite cushioning for all-day comfort A mesh lining for breathability Lugged rubber outsole with chevron-inspired tread for enhanced traction Iconic Chuck Taylor ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-taylor-all-star-lugged-2-0-dk-smoke-grey-black-egret,data/superkicks/women-sneakers/photos/Converse/CHUCK TAYLOR ALL STAR LUGGED 2.0 DK SMOKE GREYBLACKEGRET,,
Converse,RUN STAR MOTION CX PLATFORM WHITEBLACKGUM HONEY,"₹ 7,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,171546C,"Reflecting the energy of city streets, the Run Star Motion's playful and distorted lines are built for future movement. Reimagined from the inside out, the elevated stance and lightweight CX foam midsole help bring next-level comfort to every stride. This edition is cleaner than ever, with a monocolor design that pairs easily with anything and everything in your wardrobe.  WHY YOU SHOULD BE DOWN  High-top platform sneaker, with a cotton canvas upper CX foam insole and lightweight phylon midsole help absorb impact Expressive lugged rubber forefoot and heel for standout traction New Converse colors to refresh your rotation Iconic Chuck Taylor ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/run-star-motion-cx-platform-white-black-gum-honey,data/superkicks/women-sneakers/photos/Converse/RUN STAR MOTION CX PLATFORM WHITEBLACKGUM HONEY,,
Vans,WMNS ASHETR MULTI,"₹ 3,499.00",Cravatex Brands Limited,Vietnam,Cravatex Brands Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,71002923,The iconic ASHER slip-on sneaker for Women from VANS is both cool and durable with its vulcanized outsole and canvas upper.,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-ashetr-multi,data/superkicks/women-sneakers/photos/Vans/WMNS ASHETR MULTI,,
Converse,WMNS RUN STAR LEGACY CX SEASONAL COLOR RUST PINK,"₹ 7,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A00873C,"The latest iteration of the fan-favorite Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner help keep you light on your feet, while distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down.  Details  High-top platforms with cotton canvas upper A CX foam midsole and sockliner keep it lightweight and comfortable Distorted rubber pinstripe bumpers for style and easy-off functionality Exaggerated collar and canvas winged tongue for ease of entry Iconic Chuck Taylor All Star ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-run-star-legacy-cx-seasonal-color-rust-pink,data/superkicks/women-sneakers/photos/Converse/WMNS RUN STAR LEGACY CX SEASONAL COLOR RUST PINK,,
Nike,WMNS AIR FORCE 1 07 SUMMIT WHITEBLACKBRIGHT MANDARIN,"₹ 10,309.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FD0801-100,"Designed for those who aren't afraid to express themselves, this legendary AF1 is all about making a statement. A crisp leather upper and era-echoing '80s construction give these sneakers a classic feel while vibrant gradient colors add nothing-but-net style. Of course, we kept the Nike Air units underfoot to help keep every step you take comfortable. Are you ready to get creative with your look?  From tough stitching to pristine materials to the cupsole design, these kicks deliver durable style that’s smoother than backboard glass. Originally designed for performance hoops, Nike Air cushioning adds lasting comfort. Low-cut, padded collar looks sleek and feels great. Rubber outsole with heritage hoops pivot circles adds traction and durability.  Details  Perforations on toe Foam in the midsole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-summit-white-black-bright-mandarin,data/superkicks/women-sneakers/photos/Nike/WMNS AIR FORCE 1 07 SUMMIT WHITEBLACKBRIGHT MANDARIN,,
